Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Fiat 500L Trekking 2013;https://www.autopareri.com/forums/topic/49689-fiat-500l-trekking-2013?&page=51#comments;08/10/2013 20:43;Yakamoz;;Si può fare anche con parenti o suoceri simpatici se ne hai. E la resa dell'esperimento è molto migliore ;Fiat;500L;positivo;;;;;;;;;;;;
Affidabilità mazda;https://forum.quattroruote.it/threads/affidabilit%C3%A0-mazda.3566/;11/05/2009 00:00;homera;;..normalmente sul forum scrive chi si deve lamentare........purtroppo ! ! ! ! : ? chi si trova bene chi e' ok .....non va in cerca di risposte ne di raffronti ( negativi ) e nemmeno di confronti anch'essi verso il negativo......... ;Mazda;;neutro;;;;;;;;;;;;
nuova c3;https://forum.quattroruote.it/threads/nuova-c3.78972/;08/09/2013 00:00;peppe94;;il prezzo è altino ma l'allestimento exclusive è piuttosto completo se si va ad allestire così una qualsiasi altra segmento b i prezzi sono grossomodo gli stessi se non superiori poi le promozioni non mancano qualche mese fa la 1.6 hdi 115cv la prendevi a meno di 16.000 euro e credo che anche attualmente gli sconti siano sostanziosi. Detto questo possiedo una c3 da più di tre anni e qualche problemino me l'ha dato per cui complice anche la scarsa disponibilità del concessionario non penso di riacquistare citroen. ;Citroen;C3;negativo;negativo;;;;;;;;;;;neutro
Pista;http://www.porschemania.it/discus/messages/22971/466199.html?1251035439;23/08/2009 15:50;pit66;;Va bene va bene ho capito dovr\xf2 ricomprarmi una 911 per i week-end di divertimento ma se la bionda \xe8 disponibile un giro con il Cayenne glielo faccio fare ! ;Porsche;911;positivo;;;;;;;;;;;;
Prova Audi A5 Cabriolet 2.0 190 TD DSG;https://www.autopareri.com/forums/topic/66043-prova-audi-a5-cabriolet-20-190-td-dsg;16/10/2018 14:47;elsombrero;;Ciao Stev... come avrai forse visto pure io aveve nolegiato una a5 ! Ma benzina. Mi manca ancora. E l'auto meno stressante che abbia guidato da molto tempo. Però trovo strano che la capote abbia fatto rumore ? Forse la mia montava una capote piú spessa ( accustica ) ? O c'era veramente un diffetto. Perchè con la mia ho potuto guidare fino a 250km/h senza alcun rumore. Peccato per il maltempo. Io ho potuto guudare quasi sempre a capote aperta. Una cosa molto simpatica e la possibilitá di abassare i finestrini posteriori a capote chiusa. Non creano frusci d'aria ma permettono un'areazione molto buona. Di solito guido spessimo con clima acceso ma con questa raramente. Una domanda: era ibrida ( mild hybrid ) pura la tua ? ;Audi;A5;positivo;;positivo;;;;;positivo;;;neutro;;
Mondiale F.1 - GP di Monaco;https://forum.quattroruote.it/threads/mondiale-f-1-gp-di-monaco.116688/page-18;05/06/2018 00:00;gbortolo;;Infatti la modifica come accennavo più sopra è legata alla creazione di una nuova zona strappandola al mare. ;;;neutro;;;;;;;;;;;;
Ieri sono andato a vedere la 159 ...;https://www.bmwpassion.com/forum/threads/ieri-sono-andato-a-vedere-la-159.15740/page-3;22/11/2004 00:00;Roger84;BMW 3.16 ha scritto: Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html... Ma scusa tanto eh: ma xchè nn te la vai a comprare una 159 diciamo 1.9d da 120c tanto hai una 316 ke camminerà + o - come il 1.9Multijet da 120c così almeno te la finisci!!!! Caccia 30000Euro scarsi e vai!!!! Se la E90 nn ti piac sono cavoli tuoi!!!! :exclaim:... roge scusa e ke è questo attacco...?? il topic era nato parlando della 159...nn è ke se a un beemers nn piace la e90 va trattato come un pezzente...come nn tratterei da pezzente un alfista ke nn gradisce la 159(anke se nn penso ke ce ne siano.. ) ' BMW 3.16 ha scritto: Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html... Ma scusa tanto eh: ma xchè nn te la vai a comprare una 159 diciamo 1.9d da 120c tanto hai una 316 ke camminerà + o - come il 1.9Multijet da 120c così almeno te la finisci!!!! Caccia 30000Euro scarsi e vai!!!! Se la E90 nn ti piac sono cavoli tuoi!!!! :exclaim: 'Per chi invece di parlare della E90 volesse guardare altre info su 159 guardi quà: http://www.alfa159.it/indexFlash.html';MEGA-ROTFL ! ;Alfa Romeo;159;neutro;;;;;;;;;;;;
Bmw Serie 1 1600 I del 2011;https://forum.quattroruote.it/threads/bmw-serie-1-1600-i-del-2011.109488/;22/03/2017 00:00;luciomc2;;https://www.spritmonitor.de/de/uebe...ar_e=2015&power_s=136&power_e=136&powerunit=2 ;BMW;Serie 1;neutro;;;;;;;;;;;;
Serie 5....tornera' ad essere bella da guidare come sa essere questa??;https://forum.quattroruote.it/threads/serie-5-tornera-ad-essere-bella-da-guidare-come-sa-essere-questa.120153/page-4;07/01/2019 00:00;Ax-80;'WRX sti? ';Magari. Ultimamente rivaluto l’XV . La trovo furba a me non dispiace neanche esteticamente . Si distingue . Chiaramente usata vecchia serie perche diesel ma la nuova è davvero bella bella. ;Subaru;XV;positivo;;;positivo;;;;neutro;;;;;
Grand cherokee problemi connessione Uconnect;https://forum.quattroruote.it/threads/grand-cherokee-problemi-connessione-uconnect.122042/;06/04/2019 00:00;Cipol80;;Qualcuno ha avuto problemi con la connessione al vostro smartphone ? ;Jeep;Grand Cherokee;negativo;;;;;;;;;;negativo;;
Focus MK4;https://forum.quattroruote.it/threads/focus-mk4.113306/;15/11/2017 00:00;Lenny_84;;In effetti i gruppi ottici posteriori ricordano un po' quelli della Tipo ma il posteriore nel complesso mi pare disegnato meglio. Vediamo quando le toglieranno il camouflage per quel che si intravede ora direi che mi piace. ;Ford;Focus;positivo;;;positivo;;;;;;;;;
Museo Alfa Romeo: finalmente il TAR ha respinto il vergognoso ricorso contro il vincolo.;https://forum.quattroruote.it/threads/museo-alfa-romeo-finalmente-il-tar-ha-respinto-il-vergognoso-ricorso-contro-il-vincolo.49441/page-155;01/10/2012 00:00;vecchioAlfista;;"http://www.youtube.com/watch ? v=sJB9z0FSQ84&feature=g-vrec visto che si parla di Alfa pre-fiat un bel video a tema. PS - Da notarsi il plebiscito di commenti e ""mi piace"". Il miglior schiaffo in faccia a fiat ";Alfa Romeo;;positivo;positivo;;;;;;;;;;;
Quale futuro per i Supercharger Tesla;https://www.forumelettrico.it/forum/il-futuro-dei-supercharger-tesla-t5479-10.html?sid=76a4e6da9c61b749e4aa9d1d9107078a&sid=76a4e6da9c61b749e4aa9d1d9107078a;29/04/2019 13:02;marco;'Mi è venuta girata la foto !';Ho raddrizzato io: dai però una studiata qui prima di fare le prossime > come-risolvere-il-problema-delle-foto-con-iphone-ruotate-t3299.html ( va tenuto il telefono nella posizione corretta prima di fare la foto ) ;Tesla;;neutro;;;;;;;;neutro;;;;
Honda Jazz 1.3 pregi e (soprattutto) difetti;https://forum.quattroruote.it/threads/honda-jazz-1-3-pregi-e-soprattutto-difetti.113775/page-40;26/11/2018 00:00;Jazzaro;;44° Celsius. ;Honda;Jazz;neutro;;;;;;;;;;;;
Red Bull Air Race-Rovigno d'Istria-Croazia;https://www.bmwpassion.com/forum/threads/red-bull-air-race-rovigno-distria-croazia.218583/;29/04/2006 00:00;mc 007;;e finalmente arriva qualcosa di moderno ed adrenalinico 12 e 13 Aprile 2014https://www.facebook.com/redbull.air.race.rovinj ;;;positivo;;;;;;;;;;;;
Alfa 156 GTAm 3.7;https://www.bmwpassion.com/forum/threads/alfa-156-gtam-3-7.14613/;07/06/2004 00:00;M_POWER;;Versione Autodelta. Discutibile il kit estetico nel posteriore. Motore 3.7 V6 ( il Busso ) con volumetrico Rotrex C38 per una potenza di oltre 400CV. Tl tutto su una trazione anteriore con differenziale autobloccante meccanico. Per la serie: come rompersi i polsi 0-100kmh in 4.8s velocita max: 287kmh ;Alfa Romeo;156;positivo;;;positivo;positivo;positivo;;positivo;;;;;
Bmw 116d vs Bmw118d AIUTO!!;https://forum.quattroruote.it/threads/bmw-116d-vs-bmw118d-aiuto.107380/;30/11/2016 00:00;paulein118;;a volte anche io ma con i limiti attuali è dura a volte sfruttare persino il 118 ;BMW;Serie 1;positivo;;;;;;;positivo;;;;;
Nuova Kia Rio 2011;https://forum.quattroruote.it/threads/nuova-kia-rio-2011.53302/page-49;08/02/2012 00:00;Guidarepilotare;"Le luci di posizioni formano un rettangolo di led fumé stile Audi e gli stop sono invece composti da led a vist appena riesco posto una foto che spero renda l'idea meglio delle mie parole!... ficata! grazie mille! ma com'è che molti conce ignorano queste perle?? ahhaha aspettiamo la foto :thumbup: ""Le luci di posizioni formano un rettangolo di led fumé stile Audi e gli stop sono invece composti da led a vist appena riesco posto una foto che spero renda l'idea meglio delle mie parole!""";Spero rendano l'idea altrimenti integro con altre foto non mie che spiegano meglio il concetto ! Attached files /attachments/1236346=9976-IMG_0073.JPG /attachments/1236346=9975-IMG_0094.JPG ;Kia;Rio;neutro;;;neutro;;;;;;;;;
prossima audi tt rs;https://www.bmwpassion.com/forum/threads/prossima-audi-tt-rs.45586/;10/06/2004 00:00;DESHI BASARA;'Io penso che se lui sceglie di prendere il TT probabilmente è perchè non gli è piaciuto il 335 :)';ragazzi non si sa che sigla avra' ma e' una macchina da seguire e che fa molto golaper tanti motivial telaio superbo e leggero della nuova audi tt viene associato il mototre dell's3 con 5 cv in piu ( 270cv ) che gia sull's3 ha fatto si di porla sopra tutte le berlinette medie compresa 130i sotto tutti i punti di vista tranne che quello emozionale ( non derapa ) ma come tiene la strada lei.....in piu' sulla nuova tt andra' meglio ma non per i5 cv in piu' ma gia la tt pesera' almeno 70 kg in meno ( ho fatto un po di calcoli tra i pesi di quelle gia in listino e le a3 in listino ) grazie al telaio spaceframe....in piu' ragazzi per chi non l'ho ha notato la nuova tt e' largha 184cm..........quanto una carrera 4s o turbo piu di un sl di 350z nonche del mio 335 e con dei bei cerchi da 19 ( di serie avra' i 18 e la trazione integrale........beh sara' un arma micidiale..........considerando poi che e' pu bassa dell s3 avra' un cx migliore e poi ragazzi ha veramente dei begli internipoi i costi di gestione.....si consumera' sicuramente pero' paghi per un 2.0 ....e non coem nel mio caso per un 3.0 biturbopoi cmq avra' un buon valore di sicuro di piu' dell'ormai stanco 3.2e poi guarda caso ha gia' la rimappa bella pronta con 35 cv in piu' che gia c''e per la s3 che si e' fatto un amico mia e va una scheggiarullati su bancoo frenato 303cvmorale della favola.........ti porti a casa un 2.0 turbo con 300cv tenuta da carrera 4s ( anche se i pneumatici non saranno cosi generosi ) e macchina che non perdera' molto chiunque potra' mantenersi un 2.0........tranne il bollo....chissa se la faranno anche cabrio visto che finalmente la trasformazione da coupe' a carbio penalizza la vettura di 30 chili soltanto.... ( ho provato con una e 93 ed i due chili in piu' con partenza da fermo si sentono tutti ) allora si che uno non pensera' piu a 350z e z4 cuope sempre che all'0audi mantengano la stessa filosofia dei prezzi che hanno avuto con l's3.........ossia costare meno di mille euro in piu' del 3.2 se non sbagliosicuramente verra' non piu' di 45.000 euro che poi al solito vuoi i cerchi' da 19 il navy un pacchetto pelle lievita ma se uno aspetta e la prende aziendale o non ha permuta puo' portarla a casa al giusto prezzose poi metteranno anche il dsg che sulla s3 non e' disponibile salvati cielo diventa veramente una arma ammazza m3 e46 .....p.s.il 135 nemmeno lo considero per quanto e' brutto ;Audi;TT;positivo;;;positivo;positivo;positivo;;positivo;;;;;
GROSSI PROBLEMI GOLF 7;https://forum.quattroruote.it/threads/grossi-problemi-golf-7.78188/page-3;28/05/2013 00:00;FurettoS;"""Toyota è una casa che bada meno all'apparenz tuttavi con 35000 euro in Toyota ci prendevi altri oggett forse anche più gratificanti dal punto di vista finiture e accessori rispetto alla Golf ma se avevi bisogno di quel genere la sola Auris non poteva competere e la CT200h non ti offriva la stessa cosa.""";Santi in paradiso non ce ne ha nessun marchio. Ognuno ha avuto le sue belle rogne. ;Toyota;;neutro;neutro;;;;;;;;;;;
Prezzi Honda NSX;https://www.bmwpassion.com/forum/threads/prezzi-honda-nsx.28709/;26/04/2006 00:00;Bolletta;;Qualcuno gentilmente sa quanto costava nuova l'Honda NSX importata in italia dal 1991 al 1998 ? Per curiosità ho provato a vedere le cifre nel mercato dell'usato...cifre pazzesche ! Si va dai 28000€ per un 1991 fino agli 80000€ per un 1998Per chi non sapesse di cosa sto parlando: ;Honda;NSX;positivo;positivo;;;;;;;;;;;
galleggiante bloccato o no?;https://forum.quattroruote.it/threads/galleggiante-bloccato-o-no.108642/;07/02/2017 00:00;boli;;A me sulla C3 prima serie mi si bloccò il galleggiante al momento di rifornire pensavo che il benzinaio mi avesse truffato. Dopo un altro rifornimento si è sbloccato da solo. ;Citroen;C3;neutro;;;;;;;;;;neutro;neutro;
primo(grosso) problema con la Delta;https://forum.quattroruote.it/threads/primo-grosso-problema-con-la-delta.59153/page-6;26/11/2012 00:00;Corazon Habanero;"blackshirt ha scritto: Corazon Habanero ha scritto: blackshirt ha scritto: 104.000 km sostituito l'alternatore.... ... Dio mio...dire che è nata male è dire poco...quando la sostituisci? PS: quanta strada stai facendo? :shock:... Il contratto scade a 120.000 k il mese prossimo credo mi faranno ordinare quella nuova... P.s. I ""soliti"" 5.000/mese....... Non ti invidio neanche un pò. Hai già idee sul nuovo? Giulietta? La mugghiera mi ha portato in Concessionario per cambiare la sua. A marzo dovremo bagnare la nuova...... Cosa prendete? È tu? Giri ancora in triciclo o hai già preso la 118d? ' blackshirt ha scritto: Corazon Habanero ha scritto: blackshirt ha scritto: 104.000 km sostituito l'alternatore.... ... Dio mio...dire che è nata male è dire poco...quando la sostituisci? PS: quanta strada stai facendo? :shock:... Il contratto scade a 120.000 k il mese prossimo credo mi faranno ordinare quella nuova... P.s. I ""soliti"" 5.000/mese....... Non ti invidio neanche un pò. Hai già idee sul nuovo? Giulietta? La mugghiera mi ha portato in Concessionario per cambiare la sua. A marzo dovremo bagnare la nuova... ' Corazon Habanero ha scritto: blackshirt ha scritto: 104.000 km sostituito l'alternatore.... ... Dio mio...dire che è nata male è dire poco...quando la sostituisci? PS: quanta strada stai facendo? :shock:... Il contratto scade a 120.000 k il mese prossimo credo mi faranno ordinare quella nuova... P.s. I ""soliti"" 5.000/mese.... "" blackshirt ha scritto: 104.000 km sostituito l'alternatore.... ... Dio mio...dire che è nata male è dire poco...quando la sostituisci? PS: quanta strada stai facendo? :shock: ""104.000 km sostituito l'alternatore.... """;La sua golf ha avuto difficoltà a superare il collaudo a causa dei gas di scarico... il motore avrebbe bisogno di qualche intervento che ritengo troppo costoso perciò abbiamo ( ha ) deciso di cambiarla con la nuova ( provata alla presentazione e oggi ) . Per l'effetto la mia dovrà tenere duro ancora un pò. Il 118 l'ho perso e nel frattempo il Conce che ti dicevo è stato rilevato da quello grosso in provincia di Udine che vende auto premium di varie marche ( in viale Tricesimo ) . Prenderà la 1.4 TSI 122 cv Highline. Io ho il solo compito di spuntare il prezzo migliore e di accessoriarla un pochino. ;Volkswagen;Golf;negativo;;;;;;;;;;;negativo;neutro
bmw eurmotor di roma;https://www.bmwpassion.com/forum/threads/bmw-eurmotor-di-roma.104433/;;fly rome;"""Buongiorno Sig. Cristian la ringrazio ma nella risposta che lei mi ha dato non c'è nessun riferimento o di un numero di fattura o di un nome e cognome. Ho controllato tutte le fattura da dicembre ad ottobre ma non compare niente di quello che lei afferma. Lei ha scritto su di un forum dove compaiono più di 4500 utenti che da noi ha pagato una cifra non giusta o comunque molto alta. Per questo motivo Le chiedo gentilmente di comunicarmi anche telefonicamente o per mail o per messaggio privato i suoi dati. Attendo notizie Paolo Giannini""";annullamento ;BMW;;neutro;;;;;;;;;;;;
Porsche Taycan: 4 minuti di ricarica per 100 km di autonomia - HDmotori.it;http://www.hdmotori.it/2018/10/16/porsche-taycan-ricarica-4-minuti-100-km-350-kw/;17/10/2018 02:42;Tony Musone;;Se mettessi da parte saccenteria e arroganza non ci troveresti nulla da ridere. Perché è evidente che insisti ad esprimere opinioni personali basate solo su qualche titolo di giornale.;Porsche;Taycan;negativo;;;;;;;;;;;;
Domandone x acquisto CX-5 2.2 2wd manuale.;https://forum.quattroruote.it/threads/domandone-x-acquisto-cx-5-2-2-2wd-manuale.103690/page-5;21/04/2016 00:00;elancia;"Whi$per ha scritto: elancia ha scritto: Babilrob ha scritto: elancia ha scritto: Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. ... E allora sei nella sezione sbagliata del forum... Te lo dico dopo lungo approfondimento (vedi discussione su M6 175 cv).... Perch come immagin ha seri problemi. Giusto? ... No perchè in questo forum a quanto pare scrive solo gente che ha avuto Mazda sfigate :lol:... Detto dall'avvocato difensore della Mazda è tutto dire ... Avvocato difensore ddeche? Non mi pare di aver difeso nessuno e aver nessuno da difendere. (se hai prove del contrario riporta pure) La mia risposta mi pare fosse in linea con quello scritto da Babilrob a meno di non aver interpretato male la sua frase. Non è forse vero che in questo forum c'è un'alta percentuale di utenti che hanno avuto brutte avventure con Mazda? (e ne parlando di conseguenza/giustamente male) "" Whi$per ha scritto: elancia ha scritto: Babilrob ha scritto: elancia ha scritto: Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. ... E allora sei nella sezione sbagliata del forum... Te lo dico dopo lungo approfondimento (vedi discussione su M6 175 cv).... Perch come immagin ha seri problemi. Giusto? ... No perchè in questo forum a quanto pare scrive solo gente che ha avuto Mazda sfigate :lol:... Detto dall'avvocato difensore della Mazda è tutto dire ' elancia ha scritto: Babilrob ha scritto: elancia ha scritto: Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. ... E allora sei nella sezione sbagliata del forum... Te lo dico dopo lungo approfondimento (vedi discussione su M6 175 cv).... Perch come immagin ha seri problemi. Giusto? ... No perchè in questo forum a quanto pare scrive solo gente che ha avuto Mazda sfigate :lol: ' Babilrob ha scritto: elancia ha scritto: Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. ... E allora sei nella sezione sbagliata del forum... Te lo dico dopo lungo approfondimento (vedi discussione su M6 175 cv).... Perch come immagin ha seri problemi. Giusto? ' elancia ha scritto: Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. ... E allora sei nella sezione sbagliata del forum... Te lo dico dopo lungo approfondimento (vedi discussione su M6 175 cv). 'Rag io vengo dal 2.2 i-CTDI senza dp che fino alla distruzione girava come un orologio senza il minimo problem con frizione originale quasi perfetta (o perfetta) a 225.000 km. Sono un attimino esigent per questo vi scasso. '";Tuttavia vanno rispettati e fanno casistica. Bisognerebbe capire che incidenza hanno sul totale e se i mazdisti sodisfatti lo postano ai 4 venti oppure si astengono. ;Mazda;CX-5;neutro;neutro;;;;;;;;;;;
anomalia motore Y;https://forum.quattroruote.it/threads/anomalia-motore-y.53310/;15/07/2011 00:00;SediciValvole;"franc.coss ha scritto: Gia' son complicate da elettronica e sensori e vai ad istallare il GPL?Non ti lamentare... leggi sedicivalvole e impara...!!... non so' cosa devo imparare Y dal04 e mai nulla.Il fire delicato?Di certo non puoi mettere mondezza nel serbatoio "" franc.coss ha scritto: Gia' son complicate da elettronica e sensori e vai ad istallare il GPL?Non ti lamentare... leggi sedicivalvole e impara...!! ""Gia' son complicate da elettronica e sensori e vai ad istallare il GPL?Non ti lamentare""";bho...ho avuto 2 Fiat Tipo 1.4 a carburatore una Corsa 1.2 iniezione e mio papà ha un'Astra 1.6 16v del 1999 eppure l'unica che va bene o male in base alla benzina che si mette è la Y. Come mai quando metto la benzina del distributore vicino casa mia la macchina mi consuma di più e va più lenta ? Come mai quando la metto da altri distributori va meglio ? come mai se metto la Blu Plus ma meglio ancora e consuma ancora meno ? Sono 10 anni che guido la stessa macchina con lo stesso motore la conosco meglio delle mie tasche non credi ? Conosco come si comporta con gli ammortizzatori nuovi e con quelli scarichi conosco come frena quando ci sono i dischi nuovi o usurati... ;Lancia;Ypsilon;negativo;;;;neutro;;;negativo;;;;;
Alfa Romeo 8C Competizione 2006;https://www.autopareri.com/forums/topic/19573-alfa-romeo-8c-competizione-2006?&page=71#comments;03/11/2006 12:14;ItalianDriver;;Beh diciamo che promette bene... ;Alfa Romeo;4C;positivo;;;;;;;;;;;;
Mercedes-Benz CLS 2018;https://www.autopareri.com/forums/topic/64100-mercedes-benz-cls-2018?&page=6#comments;30/11/2017 12:53;KimKardashian;;Il nuovo corso Mercedes in pratica consiste nel banalizzare il gran lavoro fatto in passato ! Altro che pulizia le Mercedes di primi anni 2000 erano spettacolari ed originali ! ;Mercedes;CLS;negativo;molto negativo;;;;;;;;;;;
Porsche Taycan: primi disegni ufficiali della berlina elettrica - HDmotori.it;http://www.hdmotori.it/2019/03/15/porsche-taycan-foto-berlina-elettrica-data-uscita/;15/03/2019 04:21;DunKel;;Già vista l'anno scorso sul Bernina che facevano i test su strada.. 2 nere e una grigia..;Porsche;Taycan;neutro;;;neutro;;;;;;;;;
m5 contro ferrari e porsche...;https://www.autopareri.com/forums/topic/18359-m5-contro-ferrari-e-porsche?&page=3#comments;10/02/2006 18:42;fuzz77;;ma secondo i rilevamenti la m5 fino a 250 è praticamente pari alla 550 ;BMW;M5;negativo;;;;;negativo;;;;;;;
Su e giù per la Tuscia con Eppa;https://www.forumelettrico.it/forum/topic5609.html?sid=9b3d6660a00250109c0902db2fb0b90b;11/05/2019 23:33;polianto;;"Prima tappa - 1°Maggio da Modena a Lago Trasimeno T1.0 Tuscia prima tappa tappa.JPG ( 67.86 KiB ) Visto 98 volte Partiti da Modena dopo una notte di buon riposo e una bella colazione facciamo una prima tappa di ricarica a Barberino del Mugello: la colonnina fast si trova appena fuori del casello per cui la strada extra per raggiungerla è minima. T1.1 barberino fast.jpg ( 150.08 KiB ) Visto 98 volte Il successivo rabbocco era previsto alla fast di Firenze Galluzzo ma visto che abbiamo consumato poco decidiamo di saltare la sosta ed evitare gli 8 km di deviazione tra andata e ritorno necessari per raggiungere la colonnina.A Firenze Certosa invece di proseguire per la A1 deviamo verso Siena: la Firenze – Siena e la successiva Siena – Bettolle sono superstrade a due corsie non a pagamento con quasi sempre un limite di velocità a 90km/h l'ideale per andarsene tranquilli con la Eppa consumando poco e godendosi il panorama.Arrivati a Siena la prima tappa del viaggio: parcheggiamo Eppa ad una colonnina lenta e mentre si ricarica passiamo un paio d'ore a passeggiare per il centro storico della città sempre molto spettacolare e pieno di turisti. post48905.html#p48905 T1.2 Siena garibaldi ricarica.jpg ( 129.54 KiB ) Visto 98 volte Ripartiti verso la meta finale della tappa incrociamo la A1 in corrispondenza del Valdichiana Outlet dove non possiamo non fermarci a provare le prime Ionity Italiane. post48918.html#p48910 T1.3 ionity chiana fronte.jpg ( 143.41 KiB ) Visto 98 volte E quindi proseguiamo per la meta finale della giornata Castiglione del Lago sul Lago di Trasimeno.Arriviamo in tempo per fare un giro in centro al paese con Eppa parcheggiata comodissima ed in ricarica vicino alle mura.colonnina-enel-22kwac-castiglione-del-lago-via-xxv-aprile-t5607.html T1.4 castiglione dl panorama.jpg ( 171.88 KiB ) Visto 98 volte Finito il giro rientriamo in albergo ci manca ancora un po di ricarica per il giro del giorno dopo e quindi lascio l'auto alla seconda colonnina di Castiglione del Lago posta vicino all'albergo.Passeggiatina dopo cena per recuperarla e via a nanna per il meritato riposo.post48929.html#p48929 T1.5 castiglione dl club velico panorama.jpg ( 113.79 KiB ) Visto 98 volte Ciao a tutti Antonio<img alt=""T1.0 Tuscia prima tappa tappa.JPG"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13906&amp sid=c910f3cde4d67121f0de50c80e91d37b""/> <img alt=""T1.1 barberino fast.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13907&amp sid=c910f3cde4d67121f0de50c80e91d37b""/> <img alt=""T1.2 Siena garibaldi ricarica.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13908&amp sid=c910f3cde4d67121f0de50c80e91d37b""/> <img alt=""T1.3 ionity chiana fronte.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13909&amp sid=c910f3cde4d67121f0de50c80e91d37b""/> <img alt=""T1.4 castiglione dl panorama.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13910&amp sid=c910f3cde4d67121f0de50c80e91d37b""/> <img alt=""T1.5 castiglione dl club velico panorama.jpg"" class=""postimage"" onclick=""viewableArea ( this ) "" src=""./download/file.php ? id=13911&amp sid=c910f3cde4d67121f0de50c80e91d37b""/>";;;neutro;;;;;;positivo;;positivo;;;;
MotoGP Catalunya;https://forum.quattroruote.it/threads/motogp-catalunya.117043/;17/06/2018 00:00;momonedusa;;Mah non credo volesse quanto l'anno scorso.... Si parla di 4mln alla honda... Cifra più fattibile... Poi se come pare lui voleva restare magari anche rivedibile boh. La verità non la sapremo mai ma sicuramente anche lui visti i risultati sicuramente non chiedeva lo stesso ingaggio avuto finora ;Honda;;neutro;;;;;;;;;;;;
Alfa Romeo Giulietta Quadrifoglio Verde 2014;https://www.autopareri.com/forums/topic/54494-alfa-romeo-giulietta-quadrifoglio-verde-2014?&page=20#comments;02/03/2014 15:27;RiRino;;Imho Megane RS non la vedo tanto distante come filosofia...non sarà tanto più leggera delle altre versioni ma per il resto la vedo adeguata e una Alfa Romeo di seg C con il marchio GTA fatta con questa filosofia non ce la vedrei male. Concordo con chi lamenta la poca caratterizzazione estetica di questa QV rispetto alle versioni più basiche e anche a me dispiace un pò ( ma anche così non la trovo male ) ma non dimentichiamoci che hanno investito parecchio sul lato meccanica e a quanto si dice interni... ;Alfa Romeo;Giulietta;negativo;;;negativo;positivo;;;;;;;;
BMW Serie 3 Gran Turismo 2013;https://www.autopareri.com/forums/topic/50514-bmw-serie-3-gran-turismo-2013?&page=6#comments;06/02/2013 21:09;brothersfan;;terrificante....bmw sta riportando ai giorni nostri una linea anni 70..... ;BMW;Serie 3;negativo;negativo;;negativo;;;;;;;;;
Sospensioni - Tipologia e funzionamento;https://www.autopareri.com/forums/topic/23869-sospensioni-tipologia-e-funzionamento?&page=31#comments;15/12/2013 20:44;Regazzoni;;Il salto di qualità in termini di vendite ? Per nulla secondo me. Vale un pochino come immagine e probabilmente migliorerebbe comfort e tenuta a velocità elevate ma sarebbe un dettaglio che in pochi in realtà terrebbero in considerazione. ;;;negativo;;;;;positivo;;;;;;;
[Mai Nate] Alfa Romeo;https://www.autopareri.com/forums/topic/30865-mai-nate-alfa-romeo?&page=34#comments;31/05/2011 12:51;stev66;;"non a caso non mi risultano scoperte sul telaio ""Tipo II"" se non la AR spider che comunque era due posti ed aveva le masse di contrappeso... ";Alfa Romeo;;negativo;;;;negativo;;;;;;;;
