Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Addio Fiat Punto;https://forum.quattroruote.it/threads/addio-fiat-punto.117782/page-5;22/08/2018 00:00;pilota54;;La Fiat Punto è fuori produzione praticamente dalla fine di luglio ma ce ne sono ancora tante nuove presso le concessionarie da smaltire. Quindi è possibile comprarla a prezzi vantaggiosissimi. Anche a 8.000 euro per chi fosse interessato. https://www.formulapassion.it/autom...e-dura-a-morire-ma-ormai-ci-siamo-396857.html ;Fiat;Punto;positivo;;;;;;;;;;;;positivo
Alfa Romeo Stelvio Quadrifoglio 2017;https://www.autopareri.com/forums/topic/62263-alfa-romeo-stelvio-quadrifoglio-2017?&page=137#comments;01/10/2017 09:14;luellor;;"Io non penso che si possa convincere qualche tedesco criticone con dei post su siti etc.. cioè è come provare a convincere me che il ""pene"" è più bello della ""vagina"" semplicemente inutile ed impossibile ! Quindi tanto vale provarci.. a ognuno il suo ! P.S. il paragone è un po schietto ma mi sembrava molto esplicativo.. sorry ? SM-G920F ? ";Alfa Romeo;Stelvio Quadrifoglio;;;;;;;;;;;;;
PROVATA LA LEXUS IS 220D;https://www.bmwpassion.com/forum/threads/provata-la-lexus-is-220d.20724/page-4;07/09/2004 00:00;996;;Onestamente non mi sembra sto gran scontone In BMW il 6% alla fine te lo fanno senza troppi problemi se poi non sei proprio uno sconosciuto l'8% te lo fanno tranquillamente. Bisogna vedre poi se oltre all'8% ci sono altri vantaggi ( manutenzione o altro ) ...chiederò al fresco uomo troyota delucidazioni in merito ...se vi interessa ovviamente.... ;Lexus;IS;negativo;;;;;;;;;;;;negativo
Mondiale F.1 2019 - GP dell'Azerbaijan;https://forum.quattroruote.it/threads/mondiale-f-1-2019-gp-dellazerbaijan.122242/page-9;28/04/2019 00:00;perdegola;;Speriamo che il detto.. Chi parte a razzo finisce a c...o ! ...quest'anno si avveri ;;;;;;;;;;;;;;;
Maserati Levante 2016;https://www.autopareri.com/forums/topic/60515-maserati-levante-2016?&page=31#comments;22/02/2016 14:05;Felis;;Anzi mi meraviglia il fatto che questo prodotto italico venga qui dentro stroncato in siffatto modo. Non me lo sarei aspettato. Forse davvero l'odio per i SUV trascende ogni marchio e nazione. ;Maserati;Levante;negativo;;;;;;;;;;;;
non ci credo..un 740td (Volvo) con 49mila km!!!;https://www.bmwpassion.com/forum/threads/non-ci-credo-un-740td-volvo-con-49mila-km.48929/;12/07/2006 00:00;fasolini6;;http://www.autoscout24.it/Details.aspx ? id=90632012 ;;;;;;;;;;;;;;;
Online il sito dell'ecobonus per auto elettriche;https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-290.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2;19/04/2019, 7:21;Anlagi;;Arrivata la fattura. Ecobonus applicato sul totale. Adesso abbiamo capito che deve essere applicato così.;;;;;;;;;;;;;;;
Fiat 500 M.Y. 2014;https://www.autopareri.com/forums/topic/26165-fiat-500-my-2014?&page=41#comments;05/07/2007 10:12;Touareg 2.5;;... E che ce ne frega a noi che vieni dall'Emilia ? non c'è nesso logico ! Avrete le stesse origini ma avete pensieri diversi e non c'è niente di male.. trovo inutili sti litigi e le provocazioni gratuite.. e non è certo un buon inizio scrivere provocazioni.. ;Fiat;500;;;;;;;;;;;;;
Alfa Romeo 4C;https://forum.quattroruote.it/threads/alfa-romeo-4c.74909/page-137;19/09/2014 00:00;loopo;"""purtroppo mentre potevo sedermi sulla mia 4c andava per i fatti suoi in cielo mio padre.ecco perche'non misono fattopiu' sentire. A presto.""";Mi dispiace. Le più sentite condoglianze. ;;;;;;;;;;;;;;;
ieri sera su Nuvolari......;https://forum.quattroruote.it/threads/ieri-sera-su-nuvolari.25630/;18/03/2010 00:00;Mastertanto;"'Dunque la ""quantita'"" di rumore è molto simile alla challenge ma il ""suond"" è decisamente piu' cupo e ""pieno"".A me sembra decisamente migliore : agli alti regimi la 360 challenge era troppo acuta qesta fa piu' ""Nascar"" '";Insomma l'ululato non manca anche se un po' meno ululante.... ;;;;;;;;;;;;;;;
Mondiale F.1 - GP Emirati Arabi (Abu Dhabi);https://forum.quattroruote.it/threads/mondiale-f-1-gp-emirati-arabi-abu-dhabi.119454/page-4;24/11/2018 00:00;pilota54;;Intanto continua il grande successo del libro di Kimi Raikkonen. https://it.motorsport.com/f1/news/l...ur-words-kimi-book-of-haiku-ristampa/4303060/ Peccato che non ci sia ancora la traduzione in italiano. ;;;;;;;;;;;;;;;
vendite 159;https://www.autopareri.com/forums/topic/17681-vendite-159?&page=22#comments;17/01/2006 21:31;lorenzo78;;purtroppo non ancora...ci devono ancora arrivare qua al lavoro.... ;;;;;;;;;;;;;;;
Le prime immagini della Hyundai Genesis: troppo simile alla BMW serie 5?;https://www.bmwpassion.com/forum/threads/le-prime-immagini-della-hyundai-genesis-troppo-simile-alla-bmw-serie-5.54581/;12/07/2006 00:00;fasolini6;;La somiglianza effettivamente c’è soprattutto nella fiancata dove il taglio delle portiere ma più in generale l’equilibrio complessivo di linee e volumi della Hyundai Genesis richiama quello di una nota e affermata berlina europea la BMW serie 5.Il concept della Hyundai Genesis aveva obiettivamente dalla sua linee più originali che in buona parte si sono perse nella traduzione in modello di serie in favore di schemi stilistici più tradizionali nel frontale e nel posteriore nonchè in questa soluzione che richiama la grossa berlina di Monaco nella vista laterale.La futura proposta della casa coreana che vedete in queste prime foto su strada sarà forte di un prezzo decisamente concorrenziale che potrebbe attrarre un buon numero di clienti: per il debutto sul mercato statunitense infatti i listini partiranno dall’equivalente di 20.000 Euro vale a dire una cifra per cui qui da noi si può comprare ( quasi ) una BMW serie 1 o una Mercedes Classe B. ;Hyundai;Genesis;neutro;;;neutro;;;;;;;;;
Impressioni IX35;https://forum.quattroruote.it/threads/impressioni-ix35.26548/;26/04/2010 00:00;moogpsycho;In effetti non è niente mal il rapporto qualità/prezzo sembra molto buono. Anche le prestazione sono migliori rispetto alle concorrenti. Il problema sono le prestazioni reali!!! Dalla prova riportata su Quattroruote risulta che il consumo reale medio è di 1 8 Km/l contro i 1 5 dichiarati!!! Se le cose stanno così la vedo dura...... Per quelli di AUTO consuma anche di più 'In effetti non è niente mal il rapporto qualità/prezzo sembra molto buono. Anche le prestazione sono migliori rispetto alle concorrenti. Il problema sono le prestazioni reali!!! Dalla prova riportata su Quattroruote risulta che il consumo reale medio è di 1 8 Km/l contro i 1 5 dichiarati!!! Se le cose stanno così la vedo dura...';a che motorizzazione vi riferite ? grazie ;Hyundai;IX35;negativo;;;;;;negativo;;;;;;
Ma chi compra ferrari fa di tutto per....;https://www.bmwpassion.com/forum/threads/ma-chi-compra-ferrari-fa-di-tutto-per.28258/;08/02/2006 00:00;trudy;;http://www.autoblog.it/post/4987/rosso-fuoco-ferrari#morema chi si compra una ferrari fa di tutto per distruggerla ? ? ? ? di ferrari in giro ne saranno rimaste la meta ;;;;;;;;;;;;;;;
Consigli per acquisto Audi A3 .... chi mi aiuta ?;https://forum.quattroruote.it/threads/consigli-per-acquisto-audi-a3-chi-mi-aiuta.112071/;04/09/2017 00:00;arizona77;'Dipende... A me li fecero!';Esatto Anche a me.... Magari via mail pero' ;;;;;;;;;;;;;;;
Honda Civic X...Presentazione...;https://forum.quattroruote.it/threads/honda-civic-x-presentazione.107677/page-2;18/12/2016 00:00;ricky1976;;Altri scatti fatti al volo... ;;;;;;;;;;;;;;;
Mondiale F.1 - GP d'Inghilterra 2018;https://forum.quattroruote.it/threads/mondiale-f-1-gp-dinghilterra-2018.117288/page-15;10/07/2018 00:00;pilota54;"""Su sostituirlo con Leclerc l'anno prossimo son d'accordo anche i anche perchè ormai è quasi ufficiale. Ma quest'anno sta facendo un ottimo lavoro...dire che sia più o meno veloce rispetto agli altri non ha senso. Al moment è più veloce di Ricciard Verstappen e Botta perchè gli è davanti in classific punto. Anche perch essere veloce in pist saper fare i sorpasson quando poi su 9 gare vai a muro 6 volte (Verstappen) tra F qualifiche e gar non serve molto...""";Esatto e questo è oggettivamente vero. ;;;;;;;;;;;;;;;
Fiat - 150 anni Unità d'Italia;https://www.autopareri.com/forums/topic/42046-fiat-150-anni-unit%C3%A0-ditalia?&page=2#comments;04/03/2011 13:05;AndreaB;;...più semplice di così....... non mettevano nulla ! ;;;;;;;;;;;;;;;
Fiat Tipo 2016;https://www.autopareri.com/forums/topic/58449-fiat-tipo-2016?&page=104#comments;12/10/2015 11:34;shadow_line;;Direi auto simpatica ho visto in giro i muletti camuffati impressione di tonda alta spaziosa un'auto da usare e caricare ok ;Fiat;Tipo;positivo;;;positivo;;;;;;;;;
Come si può nel 2007 nn ancora montare le BOSCH AeroTwin;https://www.bmwpassion.com/forum/threads/come-si-pu%C3%B2-nel-2007-nn-ancora-montare-le-bosch-aerotwin.50723/page-2;01/06/2004 00:00;tipolatino;;Si esistono per tutte le auto vanno bene anche sui bracci tergi con attacco vecchio :wink:Io le ho sulla mia 320i pagate 38€.P.S: Figo la mia E36 è meglio di una F430 ;;;negativo;;;;;;;;;;;;
Mazda 3 4 porte;https://forum.quattroruote.it/threads/mazda-3-4-porte.42309/;14/12/2010 00:00;melego73;;No non sapevo nemmeno che esistesse ;;;;;;;;;;;;;;;
Motori FGA vs concorrenza;https://www.autopareri.com/forums/topic/39557-motori-fga-vs-concorrenza?&page=12#comments;02/09/2010 08:14;EC2277;;Sveglia ! Siamo nell'era in cui motorizzare una Bentley con due motori della Golf accoppiati è considerato il massimo del lusso e qui si continua a piangere per dei V8 statunitensi che potrebbero essere montati sulle future Maserati ? Sveglia 2 ! Guardate come si sono evoluti i motori statunitensi negli ultimi anni: Corvette Viper e tutto il resto sarebbero motori poco prestazionali ? Aggiungici il multiair ed il turbo e poi vienimi a ridire che sono così poco prestazionali. ;Maserati;;negativo;;;;;;;negativo;;;;;
I futuri benzina Alfa Romeo: TBi & V6 (Riassunto a Pag.1);https://www.autopareri.com/forums/topic/23873-i-futuri-benzina-alfa-romeo-tbi-v6-riassunto-a-pag1?&page=133#comments;16/09/2008 18:15;J-Gian;;Vedo un po' troppa carne al fuoco nel messaggio di defiant ;;;;;;;;;;;;;;;
Mercedes-Maybach Classe S 2015;https://www.autopareri.com/forums/topic/56894-mercedes-maybach-classe-s-2015;19/11/2014 13:53;Uomo dell'Ovest;;In mercedes hanno sempre avuto qualcosa del genere mi pare curiosamente sempre associato alle versioni con il v12 mi pare ( le 600 ) Edit: infatti vedo adesso che anche questa nuova è una 600 v12 ;Mercedes, Maybach;;;;;;;;;;;;;;
sono arrivato ad undici anni con i fanali....;https://forum.quattroruote.it/threads/sono-arrivato-ad-undici-anni-con-i-fanali.119446/page-2;21/11/2018 00:00;Jazzaro;;Primo come fai a dire che 10000km siano pochi per un sintetico ? Hai fatto analisi dell'esausto ? Secondo Jazz 1.3 chiede il cambio in genere fra i 15 e 20000km secondo il service reminder e l'indicazione dipende dall'utilizzo. Quanti km siano stati percorsi con il motore sotto ai 70° di T° liquido di raffreddamento quanti siano stati percorsi in tratti ( fra accensione e spegnimento ) inferiori agli 8km quanti secondi di funzionamento al minimo quanti tuttogas sotto ai 2000rpm quanti tuttogas sopra ai 4500rpm e via dicendo lo sa il contatore dell'auto sicuramente con più accuratezza di quanto lo possa fare te. E' per questo che li mettono per evitare che l'utenza cambi l'olio a 20000km sempre e comunque a prescindere dall'utilizzo e dal tempo passato con gente ( mio padre uno dei tanti ) che siccome fa 4000km all'anno con percorsi di manco 3 km pensa che l'olio in coppa possa esser cambiato ogni 5 anni sempre ai 20000... ;;;negativo;;;;;;negativo;;;;;;
Kia Sportage (Topic Ufficiale - 2010);https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=167#comments;07/02/2011 15:28;dersu;;credo csia presente solo sul 2.0d automatico riduce emissioni e consumi ;Kia;Sportage;neutro;;;;;;neutro;;;;;;
Fiat Bravo (Topic Ufficiale - 2007);https://www.autopareri.com/forums/topic/23380-fiat-bravo-topic-ufficiale-2007?&page=122#comments;19/10/2007 00:28;Roger84;;I 5cv in + sono con benzina 98ottani.... Mi pare di capire che ne 6 soddisfatto di questo T Jet... ;Fiat;Bravo;positivo;;;;;;positivo;;;;;;
Temperature d'esercizio Cay Turbo del 2003;http://www.porschemania.it/discus/messages/22971/509727.html?1274896963;24/05/2010 22:29;dera;;Andrea mi spiace ma personalmente non concordo con il tuo pensiero... Cayenne e nella fattispecie le turbo e turbo s sono auto sensazionali capaci di trasmettere comunque forti emozioni.. Ho avuto modo proprio di recente di provare ad utilizzare la mia turbo in maniera cattivella su un passo di montagna che ero abituato a percorrere con la mia vecchia Boxster ed abitualmente con la mia RSV mille R... risultato... la turbona nonostante il peso da lottatore di sumo sale con una rapidit\xe0 che fa spavento ! Messa in modalit\xe0 sportiva il telaio si comporta davvero molto bene facendo dimenticare presto il peso. Penso che nessun'altra auto a trazione integrale e da oltre 2000Kg sia in grado di comportarsi allo stesso modo... Mi spiace dirlo ma \xe8 un'auto con DNA Porsche al 100%. Non voglio seguire il marketing Porsche ( anche perch\xe8 non mi pagano per farlo ) ma secondo me quando \xe8 iniziato il progetto Cayenne Porsche non si \xe8 limitata a creare l'n-esima SUV ma bens\xec una vettura unica nel suo genere capace di trasmettere passione e sensazioni nel chi la guida. Per me questo \xe8 stato. Ogni volta che la utilizzo mi regala delle emozioni che su molte altre auto non provo. Con questo non voglio dire che la 911 sia meglio o peggio della Cayenne semplicemente voglio solo ricordare che cayenne e 911 cos\xec come panamera cayman e boxster sono auto tra loro differenti ma nate per uno scopo emozionare e non essere semplicemente un mezzo di trasporto.;Porsche;Cayenne;positivo;positivo;;;;;;;;;;;
nuova BMW M3 o CORVETTE ZO6???;https://www.bmwpassion.com/forum/threads/nuova-bmw-m3-o-corvette-zo6.36631/;01/02/2005 00:00;b0sh;;"Bella questa Corvette Z06. Una GT veramente cattiva con il motore più potente per auto di serie mai prodotto da General Motors. Questo motore chiamato LS07 è un V8 ""small-block"" da 7 litri di cilindrata ( alla faccia dello small ) che eroga 512 cavalli a 6.300 giri con una coppia massima di 637 Nm a 4.800 giri. Montato su una coupè che pesa 1.418 kg.Le prestazioni sono da capogiro: 3 9 secondi da 0-100 km/h ( in prima ! ) velocità massima di 320 km/h. Imponente la gommatura: 275/35ZR18 all'avantreno 325/30ZR19 al retrotreno.Al prezzo di 83.000 € ........ ";CORVETTE;ZO6;positivo;;;;;molto positivo;;molto positivo;;;;;
Lancia Delta Facelift (Topic Ufficiale - 2011);https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=210#comments;01/04/2008 21:26;atomicstation2;;Un attimo che le rielaboro e poi le pubblico salvo capricci di Imageshack. ;;;;;;;;;;;;;;;
Nuova Kia Rio 2011;https://forum.quattroruote.it/threads/nuova-kia-rio-2011.53302/page-2;15/11/2011 00:00;redrot;;Ciao Salvenet Io la ritiro martedì prossimo ti consiglio di ritirare la tua venerdì non giovedì che è 17. Te lo dico perché due anni fa ho ritirato uno scooter il 17: dopo un mese hanno fatto una multona a mio figlio perché non aveva la patente adatta dopo 5 mesi ha avuto un incidente per fortuna senza gravi conseguenze. Ora io ti dico: saranno anzi sono minchiate però perché non ritirarla un giorno prima o dopo ? Cosa costa ? Comunque un grande in bocca al lupo per la tua nuova bellissima Rio. Ciao ;Kia;Rio;neutro;;;;;;;;;;;;
scoop 159GTA;https://www.bmwpassion.com/forum/threads/scoop-159gta.29597/page-3;07/01/2005 00:00;M3 Motorsport Power;"""adesso dovrò sempre sentirmi dire che la 8c nn è un alfa xkè altre scuse sulle quali attacarvi quell'auto nn ne crea.. come già stato detto se si segue questo principio...la r8 è una lamborghin le aston sn for e così avanti all'infinito... x me fino a prova contraria la 8c porta il marchio alfa...e se alfa ha la fortuna di potersi avvalere della collaborazione di marchi come maserati e ferrari....tanto di guadagnato....nn tutti possono permetterselo... e se i vuturi v6 a benzina saranno davvero fatti in collaborazione tra alfa maserati e ferrari come sembra.... bhè....tremate crukki!!!! :wink:""";Si ormai dice ke si comprerebbe la Brera/Spider solo x andarci a figa e farci la passeggiatina sul lungomare o alla Domenica ! ! ! ;Alfa;8c;positivo;;;;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-307;25/03/2004 00:00;batmobile;"'Anticipa anche a me..... ;;;;;;------)))))))'";Ottimo risultato ! ! Li stavo meditando per la Zeta perché a distanza di quasi 6 anni ho notato che non ha dei veri e propri angel: le posizioni sono 2 anelli se poi accendi ana o abbaglianti sono gli altri 2 ! ! Se non costa una fucilata e non é troppo complicato...... ;;;;;;;;;;;;;;;
Lancia Voyager 2011;https://www.autopareri.com/forums/topic/41889-lancia-voyager-2011?&page=10#comments;02/03/2011 10:09;LucioFire;;6 arrivato tardi ;;;;;;;;;;;;;;;
frontale Alfa 158 opzioni...........;https://www.autopareri.com/forums/topic/170-frontale-alfa-158-opzioni?&page=2#comments;06/04/2003 08:23;Stefano73;;....bene hanno tolto le prese aria anteriori stile gruppo ww presenti su brera così coi baffi è veramente un alfa. Per vedere se stanno bene 2 o 3 fari bisognerebbe vedere dal vero cmq io preferirei una bella mascherina abbondantemente cromata stile Kamal senza listelli e sempre in stile Kamal un listello cromato in mezzo ai baffi anteriori. Anche se non mi fanno impazzire trovo giusta la soluzione dei proiettori anteriori tondi diversi da quelli di kamal in modo che le auto saranno differenziate non come fa adesso mb. Credo che cmq con questa vettura a tp quindi anche con poco sbalzo anteriore e dagli schizzi della nuova serìie 3....per Bmw finalmente non ci sarà più storia ! ! ;Alfa Romeo;158;positivo;;;positivo;;;;;;;;;
Svalutazione nx300h;https://forum.quattroruote.it/threads/svalutazione-nx300h.102081/;05/02/2016 00:00;fabiologgia;;Risposta di un amico Concessionario appena interpellato in merito: Un cliente normale che gira per Concessionarie cercando un usato mediamente non sa nemmeno cosa sia una Lexus. Se cerca un alto di gamma normalmente e salvo eccezioni non considera altro che la triade. Ergo a meno di non essere Concessionario Lexus ( cosa che lui non è ) lui non la ritirerebbe mai. Tieni presente che si tratta di un venditore che preferisce dirti un NO secco che proporti cifre così basse da diventare offensive. Tieni presente che qui siamo in Sardegna il mercato altrove potrebbe essere un po' diverso ma che Lexus sia un marchio oggettivamente sconosciuto ai più e che in quei segmenti il marchio sia tutto o quasi credo sia innegabile. Purtroppo non siamo in America. Saluti PS: Lo stesso Concessionario una Dacia Logan la ritirerebbe ad occhi chiusi. Ovviamente quotandola il giusto. ;Lexus;;negativo;;;;;;;;;;;;negativo
Codice colore allu look;http://www.porschemania.it/discus/messages/502415/234625.html?1173486609;09/03/2007 14:02;nino_s;;ciao a tutti qualcuno mi sa dire il codice colore per riverniciare le parti interne in argento metallizzato ? ;;;;;;;;;;;;;;;
Audi A3 Sportback tfsi 150cv o Golf gti Performance ?;https://forum.quattroruote.it/threads/audi-a3-sportback-tfsi-150cv-o-golf-gti-performance.120080/page-2;06/01/2019 00:00;lidies;'Poi molto dipende da come configuri a3 Sportbac versione Admired con sline exterio sedili sportivi pelle alcantar cerchi da 18 tetto apribil bang e olufse black pac bianco ibis.';Io ad aprile sono andato in conce Audi per configurare l'a3 1.5tfsi accessoriata come la mia Lexus CT F Sport che avevo ordinato da poco di listino veniva 45mila euro l'Audi. E' tutto optional forse VW è un filino meglio come politica. ;Audi;A3;negativo;;;;;;;;;;;;
Alfa Romeo 159 Ti e 159 Q4 210 cv;https://www.autopareri.com/forums/topic/22356-alfa-romeo-159-ti-e-159-q4-210-cv?&page=24#comments;23/05/2007 09:06;LucioFire;;i miei genitori erano in repubblica ceca per ferragosto...immagina che fatica per trovare un gommista ( li l'inglese non sapevano nemmeno cosa fosse..parlo di 5 anni fa...non so ora ) ;;;;;;;;;;;;;;;
Nissan 350Z Coupè;https://www.bmwpassion.com/forum/threads/nissan-350z-coup%C3%A8.25146/;01/03/2006 00:00;SPIRIT;;"Buongiorno amici. E' da un po' di tempo che mi passa per la mente l'idea di farmi una coupè 2 posti secchi da affiancare al Torello per puro svago motoristico Tenuto conto che non vorrei spendere più di 20-25000E al massimo ( e quindi dato per scontato l'acquisto di un usato ) avevo pensato essenzialmente a 3 vetture. Chrysler Crossfire Coupè ( molto bella ma polmonifica nella natura ) BMW Z3M Coupè ( difficile trovarne una in buono stato a quel prezzo e soprattutto la linea non l'ho mai digerita a pieno ) o Nissan 350Z Coupè. Quest'ultima mi ha sempre molto convinto nella linea. Ha un motore bello poderoso anche se distante molto distante dalla brillantezza agli alti regimi dell'S54 un impianto frenante degno di essere chiamato tale un assetto eccellente gommatura ""giusta"" un impianto stereo meravigliosamente potente niente navi o altre puttanate del genere. Insomma mi intriga e non poco. Ora vi chiedo qualcuno di voi ha avuto esperienza in prima persona con questo bel ferro ? Potreste darmi le vostre opinioni così mi rendo conto se 5 anni di risparmi sono ben spesi ? PS: A valle di tutto ci sarebbe il discorso M E 46. Però costa troppo. 5 posti ( non voglio rompiballe che giocano con la radio mentre fondo la mia mente con le bielle del motore ) pesa parecchio è difficile trovarne una veramente tenuta bene ( il che non vuol dire per forza con pochissimi chilometri ) e frena come il mio Torello all'incirca. ";Nissan;350Z Coupè;positivo;;;;;;;positivo;;;;;
Dubbi su A3 cabriolet;https://forum.quattroruote.it/threads/dubbi-su-a3-cabriolet.115890/;06/04/2018 00:00;neoguzzista;;Salve a tutti sto per acquistare l’auto in oggetto ma mi spaventa molto la capote. Sarebbe la mia unica auto e dovrei tenerla diversi anni visto il costo. Purtroppo non ho garage e l’auto sarebbe sempre ricoverata nel mio cortiletto privato senza tettoia quindi esposta sempre alla intemperie. Ha una resistenza adeguata o durerebbe un paio di anni solamente. Inoltre il confort di marcia a capote chiusa in inverno è paragonabile a quella di un’auto normale o si soffre il freddo e provoca rumori i e spifferi fastidiosi ? Chiedo tutto questo perché la spesa per le mie tasche e notevole e non vorrei sbagliare. Grazie ;Audi;A3;neutro;;;neutro;;;;;;;;;
Impreza STi vs Lancer EVO8 vs Mazda 6 MPS;https://www.bmwpassion.com/forum/threads/impreza-sti-vs-lancer-evo8-vs-mazda-6-mps.30105/page-2;11/11/2005 00:00;996GT3;;chissà come mai la evo ha fatto su auto 6 decimi in più sullo 0-100 e 1 secondo sul km rispetto a quando è stata testata da automobilismo quest'anno...e la evo ha la stessa targa.hanno prestazioni simili.cmq il top resta la spec c ;Lancer;EVO8;negativo;;;;;negativo;;;;;;;
Porsche Boxter S My 2005;https://www.bmwpassion.com/forum/threads/porsche-boxter-s-my-2005.11190/;13/09/2004 00:00;Emiliano;'grande macchina altro che porsche dei poveri';"Porsche Boxster S MY 2005 Sembra sempre uguale a se stessa e per questo così amata. La Porsche Boxster S è una delle roadster più riuscite nella storia dell'automobile moderna. Grintosa accattivante dalle linee tradizionali ma decise. A Stoccarda hanno fatto un lavoro di fino per la versione 2005 della loro piccola più ""pepata"". Piccole modifiche nel design 20 CV in più e una cura degli interni più attenta in più una sonorità del nuovo scarico centrale davvero affascinante. Ma non è finita se possibile i progettisti tedeschi sono riusciti a migliorare le già strabilianti potenzialità di controllo e tenuta di strada della precedente versione. Più di così non si poteva chiedere. ";Porsche;Boxter S;positivo;;positivo;positivo;;positivo;;positivo;;;;;
Bentley continental gt;https://www.bmwpassion.com/forum/threads/bentley-continental-gt.55370/page-4;11/06/2005 00:00;PuccioE39;"""x Puccio e39:sono sicuro rimarresti molto soddisfatto dall'utilizzo di un cambio automatico sia per comodità sia per fruibilità Da cosa è provocata la sofferenza alla gamba sinistra?(ti auguro una pronta guarigione)""";180mila euro sono veramente troppi e poi per un'auto così ci spendi troppo in manutenzione tipo per pulire l'interno ha una pelle e un legno troppo pregiato per pulirlo con semplici prodotti. ;Bentley;Continental;negativo;;negativo;;;;;;;;;;
problemi giunto viscoso forester;https://forum.quattroruote.it/threads/problemi-giunto-viscoso-forester.88021/page-3;27/11/2014 00:00;Suby01;"DESMO16 ha scritto: Panoramico ha scritto: Dipende dalle condizioni del traffic dalla strada che fa dai limiti vigent dal numero di controlli delle forze dell'ordine... E soprattutto dal manico (modificato dal parametro ""quanto tieni alla tua auto perchè il fosso è sempre lì che ti guarda sornione). In ogni caso con i 150 ronzini i traversi belli si fanno solo su nev su fondo bagnato devi proprio esagerare per farla scodinzolare come un cocker spaniel.... chiedevo vista la delicatezza del sistema di trasmissione.....perché si tratta di una trasmissione delicata o sbaglio?... Occhio al giunto a fare lo scemo sul bagnato.... il mio ha ceduto proprio dopo un paio di sgommate su fondo bagnato. E lo stesso ha fatto quello del forester del mio meccanico.... Se proprio si vuole fare i traversi sul bagnato senza sforzare troppo il sistema di trasmissione basta montarsi 4 WRG2 ... Montate domenica sulla musa muliebr terzo ann siamo sotto i 10Mm di percorrenz se non altro su asciutt essendo asimmetrici vanno meglio dei bridgestone b390 simmetric che in curva non hanno un minimo di spalla... ...a proposito venerdì rimiontati i pilot alpin PA4 sulla legacy per il secondo anno e con 15M invertite ant e pos devo dire che anche qui grazie alla spalla su asciutto e con temperature sotto i 10° vanno davvero ben meglio dei potenz me ne sono accorto prendendo un rondeau sovrappensiero... ' DESMO16 ha scritto: Panoramico ha scritto: Dipende dalle condizioni del traffic dalla strada che fa dai limiti vigent dal numero di controlli delle forze dell'ordine... E soprattutto dal manico (modificato dal parametro ""quanto tieni alla tua auto perchè il fosso è sempre lì che ti guarda sornione). In ogni caso con i 150 ronzini i traversi belli si fanno solo su nev su fondo bagnato devi proprio esagerare per farla scodinzolare come un cocker spaniel.... chiedevo vista la delicatezza del sistema di trasmissione.....perché si tratta di una trasmissione delicata o sbaglio?... Occhio al giunto a fare lo scemo sul bagnato.... il mio ha ceduto proprio dopo un paio di sgommate su fondo bagnato. E lo stesso ha fatto quello del forester del mio meccanico.... Se proprio si vuole fare i traversi sul bagnato senza sforzare troppo il sistema di trasmissione basta montarsi 4 WRG2 ' Panoramico ha scritto: Dipende dalle condizioni del traffic dalla strada che fa dai limiti vigent dal numero di controlli delle forze dell'ordine... E soprattutto dal manico (modificato dal parametro ""quanto tieni alla tua auto perchè il fosso è sempre lì che ti guarda sornione). In ogni caso con i 150 ronzini i traversi belli si fanno solo su nev su fondo bagnato devi proprio esagerare per farla scodinzolare come un cocker spaniel.... chiedevo vista la delicatezza del sistema di trasmissione.....perché si tratta di una trasmissione delicata o sbaglio? 'Dipende dalle condizioni del traffic dalla strada che fa dai limiti vigent dal numero di controlli delle forze dell'ordine... E soprattutto dal manico (modificato dal parametro ""quanto tieni alla tua auto perchè il fosso è sempre lì che ti guarda sornione). In ogni caso con i 150 ronzini i traversi belli si fanno solo su nev su fondo bagnato devi proprio esagerare per farla scodinzolare come un cocker spaniel.'";Io ho messo sabato le continental aspetto pazientemente la neve. E' la neve che di solito evita me :- ( ;;;;;;;;;;;;;;;
Chi possiede una Ford Focus Titanium 2.0 GPL?;https://www.autopareri.com/forums/topic/32910-chi-possiede-una-ford-focus-titanium-20-gpl?&page=3#comments;11/05/2009 11:33;ciapie;;"qualcuno può dirmi dal vostro libretto di circolazione le misure delle gomme omologate per il cerchio da 17"" e per quello da 18"" ? ";Ford;Focus ;neutro;;;;;;;;;;;;
