Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Una brochure molto rara...;http://www.porschemania.it/discus/messages/10550/341050.html?1198400140;19/12/2007 18:52;lorenzo;;....vediamo dove arriva ? http://cgi.ebay.de/Porsche-356-original-Prospekt-sales-brochure-MINT_W0QQitemZ32 0196250461QQihZ011QQcategoryZ86215QQssPageNameZWDVWQQrdZ1QQcmdZViewItem;;;neutro;;;;;;;;;;;;
Test 991 GTS ;http://www.porschemania.it/discus/messages/502416/815542.html?1499248499;03/07/2017 10:54;kris;;"\xe8 quello che mi ha detto anche l'istruttore pu\xf2 essere sicuramente una spiegazione anche se non \xe8 che buttassi proprio gi\xf9 tutto. Per\xf2 nella Esse Veloce in uscita ho lasciato scorrere senza toccare il gas e mi \xe8 sembrata pure l\xec parecchio ballerina e anche all'uscita del ferro di cavallo il gas ""off"" mi ha fatto quasi girare. Allora \xe8 lo stesso ( mio ) problema ero pronto a sovrasterzi di potenza e relativi alleggerimenti ma non con questa ""sensibilit\xe0"" e portata. Avevo provato anche una 997 sempre in pista ma non mi aveva dato quell'impressione - ovviamente altra cavalleria. Se mai ne prender\xf2 una :- ) doveroso un corso.";Porsche;911;neutro;;;;;neutro;;;;;;;
Brera 3.2 Evo test;https://www.autopareri.com/forums/topic/17146-brera-32-evo-test;28/11/2005 19:07;bialbero;;no comment ;Alfa Romeo;Brera;neutro;;;;;;;;;;;;
Quick test Lancia Ypsilon m-jet;https://www.autopareri.com/forums/topic/12032-quick-test-lancia-ypsilon-m-jet?&page=2#comments;20/03/2005 13:39;geo;;Purtroppo ho visto solo una Ypsilon con i continental e anche di sfuggita ! Però anch'io ho la sensazione di avere ruote più piccole quando le vede da dietro al contrario dell'effetto che davano i Pirelli P6000 della mia vecchia Y che sembravano enormi ! Cmq concordo anch'io sui Pzero...sono ottimi ! ;Lancia;Ypsilon;positivo;;;neutro;;;;;;;;;
Alfa Romeo 4C;https://forum.quattroruote.it/threads/alfa-romeo-4c.74909/page-177;31/03/2016 00:00;franco58pv;"""Riporto un link con le parole di Wester delle a Ginevra: http://www.autoexpress.co.uk/alfa-romeo/94673/alfa-romeo-product-plans-leave-room-for-a-new-sports-car Andanto OT Wester parla ancora dei piani di sviluppo per Alfa Romeo. Non cita l'ammiragli ma dice che vogliono puntare a due SUV. Il prim la Stelvi si vedrà al salone dell'auto a Los Angeles a novembre. L'altro più grosso nel 2018. Parla già inoltre della futura Giulietta tp e ti sorella della Giulia come per certa.""";ma non sarebbe il caso di produrre in serie la disco volante ? tra parentesi ho il sospetto che avrebbe avuto molto più successo della 4c auto bellissima ma molto estrema http://www.quattroruote.it/news/novita/2016/03/01/alfa_romeo_disco_volante_spyder_touring_a_ginevra_il_debutto_della_fuoriserie_con_carrozzeria_cabrio.html ;Alfa Romeo;4C;neutro;neutro;;positivo;;;;;;;;;
Mitica Thema 8.32;https://www.bmwpassion.com/forum/threads/mitica-thema-8-32.10762/page-2;13/07/2007 00:00;toro9970;;Probabilmente dirò una fesseria cosmica ( ) ma mi pare di aver letto da qualche parte che tutta la dotazione di cui parli ( sospensioni spoiler etc. ) fosse stata resa di serie con un conseguente aumento notevole del prezzo di listino per svuotare il magazzino Lancia al termine della carriera della Thema. Sarà vero ? ;Lancia;Thema;neutro;neutro;;;;;;;;;;;
Renault Megane RS 2018;https://www.autopareri.com/forums/topic/63708-renault-megane-rs-2018;11/09/2017 20:35;1happydream;;Non conosco la dotazione meccanica....qualcuno mi chiarisce se questa Megane RS sara' concorrenziale rispetto alla CIVIC ? Grazie ;Renault;Megane;neutro;neutro;;;neutro;;;;;;;;
Alfa Romeo Giulia 2016;https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=77#comments;03/03/2016 14:39;leon82;;Sono d'accordo con te che nessuno ricordi l'Audi coeva di Alfetta così come le contemporanee Peugeot Renault Fiat e Lancia tuttavia all'epoca* in Francia Germania e Svezia si producevano queste auto e non si può certo dire che non siano entrate nell'immaginario collettivo come stereotipo di ammiraglia della rispettiva nazione *: seconda metà degli anni 70 ;Alfa Romeo;Giulia;positivo;positivo;;;;;;;;;;;
Honda jazz 3a serie;https://forum.quattroruote.it/threads/honda-jazz-3a-serie.112149/page-4;20/09/2017 00:00;albelilly;'Su certi aspetti s la qualità è veramente a livelli poco compatibili con il prezzo versato e con la fama del marchio... Domand a qualcuno per caso saltellano le spazzole dei tergi?';Quando saltellano è molto probabile che siano ancora sporche di quella cera protettiva che spruzzano sull'intera vettura a fine ciclo di fabbricazione. Prova a pulirle per bene e poi passarle con l'alcol il più delle volte si risolve il problema del saltellamento. Pensa che il Cr-v ( My'09 ma uscita da Swindon a fine 2007... ) ha ancora le spazzole originali che puliscono ancora più che decentemente ogni tanto le pulisco per bene con una spugnetta leggermente abrasiva ( tipo quella dei piatti ) e poi le passo con l'alcol. ;Honda;Jazz;positivo;;;;;;;;;;;neutro;
Ford Focus 1.6 tdci 90 cv: la cinghia distribuzione;https://forum.quattroruote.it/threads/ford-focus-1-6-tdci-90-cv-la-cinghia-distribuzione.23340/page-3;08/04/2010 00:00;ABC12;"che bisogna toccare la cinghia lo so ma se la cinghia +è apposto non si cambia.certo che se l intervento accade a 100000 la si cambia in sicurezz ma se la pompa si rompe dopo 1000km non ha senso cambiare la cinghia.... Di solito si consiglia di cambiare anche la pompa dell'acqua quando si cambia la cinghia. L'inverso ovviamente no. Insomma alla fine quanto costa questo intervento? Possibile ""solo"" 130?? 'che bisogna toccare la cinghia lo so ma se la cinghia +è apposto non si cambia.certo che se l intervento accade a 100000 la si cambia in sicurezz ma se la pompa si rompe dopo 1000km non ha senso cambiare la cinghia.'";chi è che consiglia di cambiare la pompa dell acqua quando si cambia da cinghia sopratutto quando funziona bene ? io lo cambiata da solo la pompa perchè perdeva e bisogna farlo con attenzione ancghe applicando il mastice è un lavoro a rischio che si fà solo quando è necessario. ;Ford;Focus;neutro;;;;neutro;;;;;;;neutro;
Pressione gomme in pista;http://www.porschemania.it/discus/messages/502416/276150.html?1239984410;11/12/2007 17:00;dante53;;Uan volta tanto mi tocca quotare RSS. In pista le gomme si sgonfiano perch\xe9 a causa delle maggiori sollecitazioni la gomma scalda molto di pi\xf9 e la pressione aumenta in modo abnorme rispetto all'uso stradale normale ( una volta che mi sono dimenticato di farlo mi sono ritrovato le posteriori a 4 bar ) . A causa di questa pressione eccessiva l'impronta a terra del pneumatico diminuisce e peggiora la tenuta di strada sopratutto quella del treno posteriore che \xe8 pi\xf9 sollecitato. Inoltre si verifica un anomalo consumo della parte centrale del battistrada. Per quanto riguarda le PZero Corsa \xe8 tutto un'altro discorso. Come tutte le gomme da competizione sono progettate dall'origine con la spalla pi\xf9 rigida proprio per lavorare a bassa pressione in modo che scaldandosi aumenti il grip. Quindi a 2 0 bar non sono sgonfie ma sono alla esatta pressione di lavoro per la quale sono state progettate. Per questo tipo di gomme eccezionalmente la pressione si misura a caldo perch\xe9 il dato fornito dalla casa fabbricante si riferisce appunto a quello misurato alla effettiva temperatura di esercizio. Nelle gomme stradali la pressione va invece misurata a freddo come esattamente riporta RSS.;;;neutro;;;;neutro;;;;;;;;
Alfa Romeo: ritorno alla Trazione Posteriore?;https://www.autopareri.com/forums/topic/25364-alfa-romeo-ritorno-alla-trazione-posteriore?&page=13#comments;04/11/2007 15:09;Xwang;;Ma sono mai state fatte auto con motore anteriore trasversale e tp ? Xwang ;Alfa Romeo;;neutro;;;;;;;neutro;;;;;
Mazda RX-8 rotativo Wankel;https://www.bmwpassion.com/forum/threads/mazda-rx-8-rotativo-wankel.18289/;16/07/2003 00:00;Prada;;"ecco il mostro che ha appena comprato un mio caro amico una voce fuori dal coro....mi ha portato ieri a fare un giro e sono rimasto ""stranito"": auto affascinante linea particolare ( a me piace ) sedili FAVOLOSI ( sembrano da pista ) interni carini e ben curati per essere giappo il motore è un capitolo a sé va capito....non ha una grandissima spinta causa poca coppia ma è regolarissimo e i CV ci sono eccome ! ! ! ! ! si sta sempre sui 5-6000 giri/min anche in città nell'uso normale frulla come un dannato e ci si ritrova a 9000 in un attimo....consumi al limite dell'indecenza ecco una foto fatta col cell ! che ve ne pare ? ";Mazda;RX-8;positivo;;positivo;positivo;;;molto negativo;positivo;;;;;
Alfa Romeo Giulia 2016;https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=994#comments;11/10/2016 07:04;savio.79;;Scusate ma davvero dobbiamo riempire pagine per dire quante Giulia vediamo personalmente in strada ? E senza specificare da parte di ognuno quanta strada fa di che tipo quante ore passa sulla strada/a guardare la strada se in città o in provincia qual è la densità di abitanti etc. ? ? ? ? ? ? ? ? Suvvia ! ;Alfa Romeo;Giulia;negativo;;;;;;;;;;;;
Alfa Romeo 147 Ducati (Foto Ufficiali a Pag.20);https://www.autopareri.com/forums/topic/25448-alfa-romeo-147-ducati-foto-ufficiali-a-pag20?&page=23#comments;28/11/2007 15:19;SaiKiSono;;sarà zarra con quelle striscie ( anche se nera con l'unica striscia rossa non l'avrei vista male ) sarà vecchia sarà fatta a pomigliano sarà quel che sarà ma la 47 resta bellissima e se si sceglie il giusto colore ( nera o bianca ) ancora adesso fa la sua porchissima figura.... ;Alfa Romeo;147;positivo;;;positivo;;;;;;;;;
Nuova BMW Serie 1 da 24000 €;https://www.autopareri.com/forums/topic/6797-nuova-bmw-serie-1-da-24000-%E2%82%AC?&page=3#comments;26/05/2004 11:52;T a u r u s;;In inghilterra forse ( anche se anche li 1300 euro non salvano la benzina che ha 13cv in meno oltre ad una coppia minore di 140nm ) ma in Germania la differenza e' sempre di 800 euro come in Italia. come vedi. Va bene hanno messo di serie il climatizztore automatico in Italia ma non mi pare che giustifica la differenza dal mercato tedesco....che e' sui 4000 euro... ;BMW;Serie 1;negativo;negativo;;;;;;;;;neutro;;
domani panda!!!!!!!!!!!!!!!!!!!;https://forum.quattroruote.it/threads/domani-panda.26053/page-3;18/03/2010 00:00;suppasandro;"kanarino ha scritto: a proposito com'è come posto di guida la Panda?... ho un mal di schiena assurdo...forse mi c devo abituare....... Penso sia anche questione di regolazioni! Quanto sei alto? "" kanarino ha scritto: a proposito com'è come posto di guida la Panda?... ho un mal di schiena assurdo...forse mi c devo abituare.... ""a proposito com'è come posto di guida la Panda?""";1.82 x 65 kg ;Fiat;Panda;neutro;;;;;;;;;;;;
Volvo V90 Cross Country 2016;https://www.autopareri.com/forums/topic/61927-volvo-v90-cross-country-2016?&page=3#comments;17/02/2017 11:06;Coaster;;Imho la miglior berlinona attualmente in commercio quanto a presenza scenica. Questa caratterizzazione la valorizza ancora di più. ;Volvo;V90;positivo;positivo;;positivo;;;;;;;;;
Prezzi Duster;https://forum.quattroruote.it/threads/prezzi-duster.26015/page-4;20/04/2010 00:00;fabiologgia;"Finalmente l'ho vist per ora ci sono solo 4x2 le 4x4 arrivano a maggio. Cmq. nessun sconto e consegne ad ottobre.... Nessun incentivo per la rottamazione della vecchia auto? ""Finalmente l'ho vist per ora ci sono solo 4x2 le 4x4 arrivano a maggio. Cmq. nessun sconto e consegne ad ottobre.""";Gli incentivi statali sono terminati il 31/12/2009 e ne hanno potuto usufruire auto immatricolate sino al 31/03/2010. Lo sanno anche i muri ormai. Qualche casa per smaltire scorte di auto che con la fine degli incentivi statali non riesce più a vendere sta proponendo sconti chiamandoli impropriamente incentivi ma non c'entrano proprio nulla con la campagna rottamazione statale. Per la Duster almeno adesso all'inizio l'interesse è talmente alto che è più probabile che nasca un mercato nero a prezzi maggiorati altro che sconti o incentivi.......... Saluti ;Dacia;Duster;neutro;positivo;;;;;;;;;;;
Mercedes Sl serie prodotta dal 1989 al 1999l'ho sempre amata.;https://www.bmwpassion.com/forum/threads/mercedes-sl-serie-prodotta-dal-1989-al-1999-lho-sempre-amata.51292/page-6;05/07/2006 00:00;Steve///;'anche a me che pur sono piccolo è semrpe piaciuta e la guardo ogni volta che la ved pero mi sembra che stia iniziando a diventare un po Troppo sorpassata';Se non ha il clima molto probabile e' stata importata d'altronde quando e' uscita la richieste erano molte ;Mercedes;SI;neutro;neutro;;;;;;;;;neutro;;
Acceleratore Aston Martin;https://www.bmwpassion.com/forum/threads/acceleratore-aston-martin.42819/page-2;07/02/2007 00:00;Nicola Spinazzola;'si ma se prima me lo provoca cosa me ne frega se mi salva la caviglia poi ';esatto ora correggo ! ;Aston Martin;;positivo;;;;;;;;;;;;
Alfa Romeo Giulia 2016;https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=680#comments;30/05/2016 18:12;mikisnow;;Conviene la Q a questo punto. ;Alfa Romeo;Giulia;neutro;;;;;;;;;;;;
Peugeot 1007 (Topic Ufficiale - 2004);https://www.autopareri.com/forums/topic/6843-peugeot-1007-topic-ufficiale-2004?&page=4#comments;01/06/2004 08:52;Betha23;;Allora mettici anche la forfour da 3 75m............ vabbè non guardiamo il prezzo però.... ;Peugeot;1007;negativo;;;;;;;;;;;;
Finalmente è arrivata la mazda 2 diesel quasi quasi la compro...;https://forum.quattroruote.it/threads/finalmente-%C3%A8-arrivata-la-mazda-2-diesel-quasi-quasi-la-compro.100648/page-3;10/12/2015 00:00;melego73;;I cambi a 6 marce ci possono ancora stare ma quelli da 7 in su secondo me sono un cagata assurda. Si e' sempre andati con i 5 e prima ancora con i 4. Non ho una grossissima stima di Mazda su alcune scelte ma se hanno optato per un 5 significa che va bene così. ;Mazda;2;positivo;positivo;;;positivo;;;;;;;;
Una Knickscheibe per Domenico ?;http://www.porschemania.it/discus/messages/10550/12823.html?1045088686;09/02/2003 22:26;domenicot;;Ottima foto. Per cortesia mi dai il nome ed il codice del colore che \xe8 proprio cos\xec ! ( O sar\xe0 cos\xec. ) ( Anche se non so se chiudo. ) Dom;;;positivo;;;;;;;;;;;;
Alfa Romeo Giulietta (Topic Ufficiale - 2009);https://www.autopareri.com/forums/topic/36127-alfa-romeo-giulietta-topic-ufficiale-2009?&page=1287#comments;20/09/2012 14:15;Teknos;;"Tu per caso tieni l'appogiatesta ""alzato"" ? Io no è tutto giù...magari è per quello che fa rumore ( se è vero che il problema è lo sfregamento tra supporti del poggiatesta e struttura dello schienale boh ) devo provare ad alzarlo. Comunque ripeto le Giulietta benza mi sa che danno meno problemini all'interno... invece i Mj per colpa delle vibrazioni da diesel trasmettono più rumorini. è vero che tutte hanno più o meno questi difettucci..ma tanto per restare in casa la Megane dCi di mio padre con 1 e mezzo in più e più km sulle spalle è messa meglio. ";Alfa Romeo;Giulietta;negativo;;negativo;;;;;;;;;;
Mercedes-Benz Classe A 2018;https://www.autopareri.com/forums/topic/64437-mercedes-benz-classe-a-2018?&page=75#comments;17/05/2018 16:00;Nico87;;Se veramente gliela valutano 10.000€ arrivare a 39.000€ ( sconto 0-5% presumibilmente altrimenti poi giocano con la valutazione dell'usato per farlo tornare ) con messa su strada MB IPT gestione usato e varie non serve neanche andarci giu pesante con gli opt. Poi si potrebbe discutere all'infinito del value for money ( a mio giudizio pessimo ) ma quelli sono i prezzi. P.S. Consiglio caldamente di aspettare fine anno per iniziare a vedere le nuove generazioni delle altre e riportare MB a piu miti consigli nonchè fare un po di stock/km0. ;Mercedes;Classe A;negativo;negativo;;;;;;;;;;;negativo
Colonnina EVAD Fast Municipio Sant'Ilario d'Enza RE Piazzale Eugenio Curiel;https://www.forumelettrico.it/forum/colonnina-enel-fast-a-sant-ilario-d-enza-re-t1540-50.html?sid=b3fb5fad0ffc96dad262d5690582cd95&sid=b3fb5fad0ffc96dad262d5690582cd95;13/10/2017 21:59;davide;'Caricato ora nessun problema';Con quale connettore ? ;;;neutro;;;;;;;;neutro;;;;
Rivedo un mio giudizio e chiedo scusa;https://www.bmwpassion.com/forum/threads/rivedo-un-mio-giudizio-e-chiedo-scusa.38037/;03/06/2006 00:00;m-power;;Allora tempo fa in un topic sulla A5 dissi che era mille volte meglio dietro rispetto alla 3 coupé.Bene in questi giorni ho visto dal vivo la 3 coupé e delle foto della a5.Non la s5.La A5 senza le ruote larghe come un tavolo senza i 4 cannoni senza il ribassamento di assetto dietro...è sciatta...I due scarichini son davvero poveri...E quindi dato che la 3 come equilibrio di linee non dipende dalla ruote enormi o dagli scarichi rivedo il mio giudizio.Ha ragione chi dice che dietro la linea è un instant classic equilibrata.Scusate se con la mia affermazione qualcuno dei proprietari di questa bella coupé si è offeso.Ciao ! ;Audi;A5;negativo;;;negativo;;;;;;;;;
Account ufficiale Ford Italia. Saluti.;https://forum.quattroruote.it/threads/account-ufficiale-ford-italia-saluti.50372/page-17;17/10/2012 00:00;perdegola;;Ma che fine ha fatto Ford Italia ? ? ;Ford;;negativo;negativo;;;;;;;;;;;
BERGAMO: con E-MOVING carichi gratis per 1 anno;https://www.forumelettrico.it/forum/topic5568.html?sid=9b3d6660a00250109c0902db2fb0b90b;08/05/2019 13:30;Ser8465;;Bergamo non solo polenta taragna e osei...... https://www.google.it/url ? sa=t&rct=j&q= ... xwZYisJAZKhttps://www.google.it/url ? sa=t&rct=j&q= ... jfCGd9HBx0;;;positivo;;;;;;;;positivo;;;;
Alfa Romeo MiTo (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=609#comments;25/06/2008 14:47;effecube;;E' arrivata anche al concessionario di Lucca domani vado a vederla ;Alfa Romeo;Mito;neutro;;;;;;;;;;;;neutro
Quale futuro per i Supercharger Tesla;https://www.forumelettrico.it/forum/il-futuro-dei-supercharger-tesla-t5479-10.html?sid=76a4e6da9c61b749e4aa9d1d9107078a&sid=76a4e6da9c61b749e4aa9d1d9107078a;29/04/2019, 9:08;marcober;'A quanto ho capito ai SC stanno aggiungendo un cavo con spina CS quindi sono compatibili sia con le MS e MX che con le M3.Io penso che proprio per questo arriverà il giorno che apriranno i SC anche alle altre aut ma magari riservando metà delle colonnine alle loro auto (come fanno più o meno con i TDC magari utilizzando un sistema senza tessere o altri sistemi di pagamento (sempre che le auto supportino sistemi analoghi di riconoscimento).By(t)e';"sarebbe una cosa sensata..da capire se davvero legalmente si puo mettere delle colonnine che si presentano come ""per tutti"" MA senza permettere ad altri operatori di usare la tua infrastruttura per proporre analogo servizio ..cosa che mi pare ( ma non sono esperto ) sia vietata...e che in effetti non avrebbe senso permettere ( obbligare ogni operatore ad aveer anche una SUA struttura fisica porterebbe a moltiplicare le strutture gli spazi e i costi senza vantaggio per il consumatore ) Penso che se si aprirannoa terzi saranno obbligati a lasciar usare la struttura a terzi..ma non so bene se le colonnine siano predisposte per App e Tessere varie..magari si...non saranno certo degli sprovveduti ..";Tesla;;neutro;;;;;;;;neutro;;;;
Comprata Audi A4 Avant 3.0 Tdi Tiptronic Quattro;https://www.bmwpassion.com/forum/threads/comprata-audi-a4-avant-3-0-tdi-tiptronic-quattro.42200/;28/12/2004 00:00;DjMarvel;'A me purtroppo la nuova serie 3 mi piace solo Coupè... berlina e touring mi lasciano delusi dal posteriore... come anche gli interni!! Avrei preso il 335d solo per il motore... ';Eehheh... ritorno al 3000 Turbo Diesel ma questa volta sotto le mani mi è capitata un Audi che onestamente mi ha colpito particolarmente per gli interni ! ! ! Ora non mi resta che ritirarla a metà giugno e così potrò tornare a modificare un'altro tipo di macchina...vediamo cosa ne esce fuori ! La bmw ormai la conosco troppo bene mi serviva cambiare genere e poi come faccio a fare impazzire Doch16 ! ? ? ! ;Audi;A4;positivo;;molto positivo;;;;;neutro;;;;;
Gt3 one story........;http://www.porschemania.it/discus/messages/492693/642498.html?1367497727;04/03/2013 21:49;996_cabrio;;Direi tutto bene anche se sono ancora in attesa di un tuo invito ! A proposito e per un bel raduno ? Cmq sono sempre belle e vincenti e pensare che domenica in pista molti si ostinavano a mettere in secondo luogo le GT3 rispetto alle pi\xf9 svariate fantascientifiche auto con tanti CV.;Porsche;911;positivo;;;;;;;;;;;;
RECENSIONE NAVIGATORE MITSUBISHI MULTI COMMUNICATION SYSTEM;https://forum.quattroruote.it/threads/recensione-navigatore-mitsubishi-multi-communication-system.11745/;07/09/2009 00:00;roby712;;Partiamo dal prezzo: 2600 euro ! ! ! :x ( ma ne vale la pena ) di listino poi quando l'ho preso io rientrava in una promozione e il venditore si è pure sbagliato sul prezzo facendomelo pagare di meno e facendomi trovare al posto del MMCS un alpine ultimo tipo ( ottimo ma ho pagato x l'originale come da contratto ) quindi montatomi poi l'mmcs e provato a dovere quest'estate nel salento. Il nav. si accoppia perfettamente con l'impianto Rokcford Fosgate da 650 watt sulla lancer sportback con una bella linea argentata sopra il nav oltre il nav. ( 30gb dedicati ) c'è anche il music-server con circa 10 gb x archiviare musica si possono registrare solo file audio e non mp3 ( che cmq si possono sentire mettendo i cd ) quindi nel caso si devono convertire prima sul pc ( usare nero ) riproduce anche i dvd a motore spento e ha l'uscita aux. Monitor da 7'' tasti che si accendono di rosso sfumato con le luci possibilita di cambio colore del monitor rosso/blu altimetro barometro temp. esterna personalizzazione di molte funzioni dell'auto ad es. temporizzazione luci finestrini e tanto altro grafico dell'aria condizionata il tutto touch screen insomma una vera sala intrattenimento ! ! Navigatore potente e preciso aggiornatissimo ( non mi sono mai perso nel salento ) opzioni sui percorsi veloce breve e facile tante categorie di POI mappe a tutto schermo con dettagli delle svolte anteprima del percorso e tempo rimanente ricco menu di navigazione.Comandi telefono cell. bluethoot ovviamente compatibile con i comandi al volante.Cartine europee gia installate insomma una bomba di navigatore se avete domande chiedete pure ! ! ;Mitsubishi;;positivo;;;;;;;;;;positivo;;
Ho visto una Civic X....;https://forum.quattroruote.it/threads/ho-visto-una-civic-x.110431/page-15;11/07/2017 00:00;elancia75;"""in che senso politica? secondo me ognuno tira l'acqua al suo mulin le marche che puntano sul diesel lo esaltano come panacea per tutti i mal la stessa cosa fa la Toyota che da noi in pratica è l'unica che lo propone e non mi sentirei di chiamarlo flop. Vedrai che nel momento in cui alcune case decideranno di puntare all'ibrido tutti si convinceranno che l'ibrido è la migliore soluzione.""";E' un'allusione un pò complottistica ma non priva di logica... nel senso che le tecnologie ci sarebbero anzi ci sono ma si cerca di trarre profitto da ciò che già il mercato assorbe col minimo sforzo e magari con belle joint tra le case. Questa anche è politica... una politica di mercato. ;Honda;Civic;negativo;neutro;;;;;;;;;;;
Cambio l iolio?;http://www.porschemania.it/discus/messages/10548/631941.html?1355767838;15/11/2012 17:01;gabo;;di solito sconsiglio l'andare oltre l'anno o i 10k km ma visto i pochi km fatti e che farai e con la promessa che a primavera lo cambierai: ego te absolvo... p.s. se poi proprio in quelle due curvette del pranzo di Natale fondi tutto io non mi assumo responsabilit\xe0 ! ;;;neutro;;;;;;;;;;;neutro;
Angoli per carrello trainato da persone  IMPORTANTE;https://www.autopareri.com/forums/topic/46792-angoli-per-carrello-trainato-da-persone-importante;26/03/2012 15:39;TonyH;;Se deve andare solo dritta gli angoli non sono un problema. Colleghi rigidamente mozzo e telaio. Puoi avere campionatura e convergenza zero così fai meno sforzi a spingerla. Come freni freni a nastro con comando a filo o a bacchetta. Quelli delle biciclette insomma. Per i tamburi l'impianto si complica a meno di non usare quelli di un ciclomotore ( comando a filo ) ;;;neutro;;;;neutro;;;;;;;;
Vi presento la mia piccina!;http://www.porschemania.it/discus/messages/502416/255314.html?1179596964;08/05/2007 14:45;mayo_69;;Andrea che ne dici di presentare la tua nuova bimba ad un bel gruppetto: http://www.porschemania.it/discus/messages/46868/249114.html ? 1178627658#POST4698 40 Sarebbe il modo migliore di entrare in Pmania ! ! Sai che spettacolo oltre tutto mi s\xe0 che.......sarebbe l'unica cayman ! ! Ciao Massimo;Porsche;Cayman;positivo;;;;;;;;;;;;
SONDAGGIO: CONCESSIONARI IN - CONCESSIONARI OUT;https://www.bmwpassion.com/forum/threads/sondaggio-concessionari-in-concessionari-out.21503/page-11;20/02/2008 00:00;matteo marmo;;Scusa ma forse mi sono perso qualcosa...ma non ti avevano fatto un lavoro di mexxxa...Personalmente ritengo che il lavoro si debba fare bene non mettere le pezze dopo ! Mi preoccupo perchè essendo in zona Latina tra poco mi tocca il tagliando.... ;;;negativo;;;;;;;;;;;negativo;negativo
mHEV nuovi 2.0 TFSI;https://forum.quattroruote.it/threads/mhev-nuovi-2-0-tfsi.114112/;04/01/2018 00:00;luciomc2;;"Ciao come riportato su un sito internet: ""La tecnologia mHEV 12V sarà infatti disponibile sui 2.0 TFSI da 190 e 251 cavalli di A4 A4 Avant A5 Coupé A5 Sportback e A5 Cabriolet. Come per la A8 dotata di rete da 48 Volt l’adozione del nuovo generatore a cinghia da 12V consente l’ottimizzazione della funzione start&stop. Inoltre permette ora lo spegnimento e la riaccensione del motore in fase di veleggiamento a qualsiasi velocità. Il nuovo sistema consente di utilizzare l’energia cinetica in fase di recupero e impiegarla per ricaricare la batteria dello starter."" ""Grazie all’omologazione “ibrida” le nuove motorizzazioni potranno godere delle agevolazioni previste dagli Enti Locali. "" ";Audi;;neutro;;;;;;;neutro;;;neutro;;
Citroen C2 Batman AHAHAHAHAHA;https://www.bmwpassion.com/forum/threads/citroen-c2-batman-ahahahahaha.11177/page-2;11/01/2005 00:00;DavideG;'la cosa triste è che ci sarà sicuramente qualche pazzo squilibrato che se la compra ';Ci credo ;Citroen;C2;neutro;;;;;;;;;;;;
Alfa Romeo MiTo (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=238#comments;05/04/2008 08:06;andre;;Figurati un francese è abituato ai catorci francesi di conseguenza il protagonista non si sarebbe scandalizzato neanche con l'arna sotto il telone :- ) ( ) ;Alfa Romeo;Mito;neutro;;;;;;;;;;;;
Boxster 987 con garanzia Porsche;http://www.porschemania.it/discus/messages/502415/853944.html?1555750508;19/04/2019 12:25;kami91;;Oggi vado a visionare questa... Cosa ne pensate ? Mi pare un po' altino il prezzo ma tutto in ordine https://www.autoscout24.it/annunci/porsche-boxster-cabrio-uniprop-cronologia-ser vice-benzina-nero-c78c0b93-7bfd-41cd-96f3-595192101aee;Porsche;Boxter;neutro;;;;;;;;;;;;
Prezzi Brera chiavi in mano;https://www.autopareri.com/forums/topic/17279-prezzi-brera-chiavi-in-mano?&page=11#comments;07/12/2005 15:21;Autodelta85;;c'è chi si scandalizzerà perchè non saranno fari che girano a seconda della rotazione dello sterzo almeno lo xenon diamolo se no gli diamo un motivo in + x rompere le palle ;Alfa Romeo;Brera;neutro;;;;;;;;;;neutro;;
FPT - 2.0 MultiJet (Riassunto a Pag.1);https://www.autopareri.com/forums/topic/27178-fpt-20-multijet-riassunto-a-pag1?&page=6#comments;11/06/2008 15:22;Cosimo;;in effetti a livello di guidabilità hanno fatto una scelta saggia privilegiando la coppia. E devo dire anche controcorrente visto che di questi turbo diesel tanti guardano solo il numerino dei cavalli e basta... ;;;positivo;;;;;positivo;;positivo;;;;;
RAV4 2.2 dcat 2007 problema con il FAP;https://forum.quattroruote.it/threads/rav4-2-2-dcat-2007-problema-con-il-fap.21781/page-2;14/07/2014 00:00;Marino1971;;Ce ne sono diversi con procedure diverse. Comunque non ricordo il nome specifico. Se fai una ricerca su google ne trovi molti.cmq anche alla toyota lo fanno e se non ricordo male il costo si aggira sopra le 100 euro.. ;Toyota;Rav4;neutro;;;;;;;;;;;;
Abarth 124 Spider 2016;https://www.autopareri.com/forums/topic/60649-abarth-124-spider-2016?&page=16#comments;01/03/2016 21:32;X82;;4 scarichi . Tamarra ! ;Abarth;124;positivo;;;positivo;;;;;;;;;
