Titolo;URL;Timestamp;User;(Testo Citato);TESTO;Costruttore;Modello;Sentiment;Brand;Interni;Esterni;Meccanica;Prestazioni;Consumi/Autonomia;Motore;Elettrico;Fuoristrada;Elettronica di Bordo;Manutenzione;Assistenza/Concessionari
Peugeot 508 RXH 2011 (Topic Ufficiale);https://www.autopareri.com/forums/topic/43860-peugeot-508-rxh-2011-topic-ufficiale?&page=2#comments;11/07/2011 19:06;MotorPassion;;"Lo stile della griglia anteriore con ""dobbio"" contorno ( simil Giulietta ) sembra prefigurare il futuro nuovo family feeling Peugeot si vedano spy dell'erede della 207. ";Peugeot;508;neutro;;;neutro;;;;;;;;;
la batcaverna 635csi &co;https://www.bmwpassion.com/forum/threads/la-batcaverna-635csi-co.85405/page-125;09/12/2008 00:00;ilbmwista;'Interessante!!!';che buon gustaio: ) :wink: ;;;positivo;;;;;;;;;;;;
Un'auto così....;https://www.autopareri.com/forums/topic/11288-unauto-cos%C3%AC?&page=2#comments;07/02/2005 16:24;Meg85...;;perchè ? nero carbonio suona bene...e poi ha dei bei riflessi sul grigio scuro...a differenza purtroppo di quelli alfa che con quei riflessi rossastri non mi fanno impazzire...mi piacerebbe molto vedere un bel nero perlato con riflessi sul blu intenso e grigio scuro...sarebbe bellisimo ! ;;;positivo;;;positivo;;;;;;;;;
Alfa 159 nuove foto;https://www.bmwpassion.com/forum/threads/alfa-159-nuove-foto.11826/page-5;13/09/2004 00:00;Emiliano;"Se la E90 avrebbe il cu*o dell'alfa sarebbe straordinaria.Veramente il retro di questa 159 è sui livelli (già altissimi) della GT ... la Brera è ancora pià bella di cu*o! ""Se la E90 avrebbe il cu*o dell'alfa sarebbe straordinaria.Veramente il retro di questa 159 è sui livelli (già altissimi) della GT """;la Brera è ancora pià bella di culo ! ;Alfa Romeo;Brera;positivo;;;molto positivo;;;;;;;;;
Rinnovamento targa;http://www.porschemania.it/discus/messages/22971/561038.html?1304688963;06/05/2011 15:36;61lule;;ciao Alfonso innanzitutto ti ringrazio sia per la risposta che ovviamente per la sincerit\xe0 anzi essendo tu un legale il tuo parere \xe8 anche di fonte autorevole...speriamo che vada tutto bene ! ! saluti luigi;;;positivo;;;;;;;;;;;;
problema c2 1100;https://forum.quattroruote.it/threads/problema-c2-1100.104148/;26/05/2016 00:00;ICARUS65;'salve a tutti ragazz sono andrea e vorrei chiedervi un aiutino se possibile con la mia c2.. da qualche tempo mi si presenta un difett ovvero la macchina tende a salire di giri in modo stran sembra che resti accellerat come se avesse l aria tirat questo succede solo tra i 1400-1800 giri circ in qualsiasi marcia io stia viaggiand sia in accellerazione che in decellerazion l auto in quei giri motore cambia leggermente suono e sembra come se avesse l aria tirata o robe simil passata quella soglia di giri l auto e perfett non va a vuoti o cose del genere.a caldo borbotta un po la marmitt non so se può dipendere dalla stessa cos non ho nessuna spia accesa e la diagnosi non rileva nulla..aiutatemi ';Controlla sull'aspirazione che non ci siano delle perdite ossia che entri aria aspirata da qualche fessura dai tubi di collegamento o dal corpo farfallato a volte con le vibrazioni si possono allentare le viti e le fascette. Prova a dare una pulita al corpo farfallato nella zona dove e' attaccato il tubicino che porta i vapori d'olio della testata nel collettore di aspirazione. ;Citroën;C2;neutro;;;;;;;neutro;;;;;
Allarme sconosciuto gpl;https://forum.quattroruote.it/threads/allarme-sconosciuto-gpl.111665/;01/08/2017 00:00;valen.;;Salve a tutti e grazie in anticipo. Verso dicembre 2016 acquistai una citroen c3 60 cv con un impianto gpl after market ( Romano gas ) . Ci fu subito un problema a metà pieno suonava e passava a benzina come se fosse vuoto e faceva i 4 led gialli sopra lampeggianti e i due sotto blu fissi. La concessionaria risolse subito il problema trattandosi di un tubo piegato. Oggi a luglio invece è successa una cosa completamente diversa. subito Dopo un brutto acquazzone ho lasciato l'auto parcheggiata un paio d'ore. Alla riaccensione durante il momento di passare a gpl ho sentito le due valvole commutare ma alla seconda valvola dopo lo scatto passa a benzina presentando un lampeggio diverso i 4 led sopra spento e i 2 led blu sotto lampeggianti. Anche il ritmo del beep era diverso. Cosa può essere ? Non ho molto tempo e voglia di passare in concessionaria ! Per questo chiedo a voi ! Grazie mille in anticipo. ;Citroën;C3;neutro;;;;neutro;;;;;;;;
Fiat Grande Punto Sud America;https://www.bmwpassion.com/forum/threads/fiat-grande-punto-sud-america.46630/;13/05/2007 00:00;Masamune;;Apparentemente sembra una normale Punto G europea con qualche modifica in realtà si tratta di un'auto completamente differente.Il telaio è quello della Punto II allungato. ;FIAT;Punto;neutro;;;;neutro;;;;;;;;
Capote tagliata da atto vandalico;http://www.porschemania.it/discus/messages/502415/742627.html?1434300139;05/06/2015 23:06;maucry80;;Che gran pezzo di ME.... Mi fanno letteralmente incazzare queste infamate stai tranquillo che se avevi una punto cabrio al posto della boxster non ti avrebbero nemmeno fatto un graffio alla capote...... E' solo invidia di uno o pi\xf9 stro... Ciao e buona fortuna sperando non ti ricapiti pi\xf9....;Porsche;Boxster;neutro;;;;;;;;;;;;
Audi TT e TTS 2014;https://www.autopareri.com/forums/topic/54507-audi-tt-e-tts-2014?&page=17#comments;16/08/2014 15:47;gpat;;Versione base con strumentazione digitale e.. climatizzatore manuale. La nuova frontiera della premiumness Audi oltre al cruise control optional. Assurdo il fatto che abbiano investito anche solo un centesimo per progettare i comandi del clima manuale apposta per la TT così - - - - - - - - - - AGGIUNTA al messaggio già esistente - - - - - - - - - - La vera figata sarebbe avere la trasposizione degli interni e della strumentazione sulla prossima A3 che però è fin troppo borghese per poter essere rivoluzionata in questo modo. ;Audi;TT;negativo;;;;;;;;;;neutro;;
Impianto elettrico;http://www.porschemania.it/discus/messages/634/146825.html?1138138349;19/01/2006 20:11;ric914;;se vuoi i manuali dammi la tua mail te l'invio in formato pdf la mia \xe8 la seguente: rickyc1chiocciolaalice.it;;;neutro;;;;;;;;;;;;
Abarth Tipo......il sogno di una rivista tedesca;https://forum.quattroruote.it/threads/abarth-tipo-il-sogno-di-una-rivista-tedesca.120515/page-7;28/01/2019 00:00;Guastatore1986;"'S esatt in caso di ""sogno materializzato"" il motore andrebbe certamente sostituito con uno adeguato a una vera sportiva del segmento C.'";Il problema come dici te è che il 1750 è ormai morto e il 2.0 della Giulia bisogna ri-progettarlo. Ancora non ho capito come abbiano fatto i Tecnici Nissan ormai 30 anni fa a mettere l'SR20DE che DET nel cofano di Silvia ( longitudinale ) che in quello di Primera e Pulsar GTI-R ( Trasversale ) . La stessa cosa quelli di Renault e Suzuki a mettere il K9K che ho sotto il cofano delle Clio a metterlo sotto il cofano della Jimny e l'F9Q sotto il cofano della GranVitara/Escudo. ;Abarth;Tipo;neutro;;;;;;;negativo;;;;;
Alfa Romeo MiTo (Topic Ufficiale - 2008);https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=1019#comments;08/03/2009 14:06;SaiKiSono;;ma io ho pensato anche a duetto giulietta spider 47 GTA giusto per citarne alcune... comunque chiudo l'OT ;Alfa Romeo;MiTo;neutro;;;;;;;;;;;;
Ad Arese l'8 chi c'è?;https://www.autopareri.com/forums/topic/15734-ad-arese-l8-chi-c%C3%A8?&page=2#comments;02/10/2005 19:05;il FUSI;;Allora festeggiano i 39 anni........... ;;;neutro;;;;;;;;;;;;
Catene da neve renegade;https://forum.quattroruote.it/threads/catene-da-neve-renegade.113402/;20/11/2017 00:00;guidopel68.gp@gmail.com;;Buonasera vorrei chiedere se qualcuno usa o ha catene da neve x renegade con gomme da 225/55/r18 Sul libretto ce scritto che nn si possono montare vorrei capire il motivo. Grazie. ;Jeep;Renegade;neutro;;;;;;;;;;;;
Scandalosa  presa in giro;https://www.bmwpassion.com/forum/threads/scandalosa-presa-in-giro.113361/page-5;25/04/2008 00:00;borazzz;;tutto troppo ! ;;;negativo;;;;;;;;;;;;
Incentivo per rottamare uno scooter L1 per un L3;https://www.forumelettrico.it/forum/incentivo-per-rottamare-uno-scooter-l1-per-un-l3-t4787-10.html?sid=1c3a99d7530745a920dbc9d08b29704a&sid=1c3a99d7530745a920dbc9d08b29704a;11/03/2019 15:51;borgiaz;;"@ Adri66posso chiederti cosa hai inserito come riferimento al ""tributo rispetto al quale sei contribuente"" perchè è un requisito per proporre l'interpello. Vorrei anche chiederti se hai preso spunto dal contenuto del mio post ( che andrebbe benissimo eh !";;;neutro;;;;;;;;;;;;
Prova in pista di 4R;https://www.autopareri.com/forums/topic/10483-prova-in-pista-di-4r?&page=32#comments;03/01/2005 02:35;il FUSI;;"Non mi pare di aver detto che la 156 sia ""ingovernabile"". Io le auto le ho portate sempre sane a casa e soprattutto utilizzando ""il verso giusto"". Sulle Peugeot non mi esprimo neppure: che siano automobili nevrasteniche lo sanno anche i sassi. E non mi pare proprio che ci si debba sedere sugli allori perchè le Alfa stan in strada meglio delle Peugeot....... sarebbe come dire che visto che alcuni vanno scalzi tanto meglio aver gli zoccoli........ Io ti ho solamente detto ( e questo sta molto nel fatto di essere competente non ci sta semmai l'affermare il contrario ) che su una vettura a trazione posteriore tu guidi o hai la possibilità di gestire tutta la macchina. Il fatto che tu dici che l'Alfetta si intraversa meno della 75 TS........ verissimo io ho un'Alfetta 2000 coi cerchi da 15 che non si intraversa praticamente mai mentre SE VOGLIO far partire la 75 turbo coi suoi 14 di serie eccome se la intraversi complice anche l'autobloccante se vuoi ci fai dei bei 360°.......... La 156 ha questa tendenza ( voluta come lo era voluta anche sulle GTV e Spider ) di ""chiudere"" le curve che su una trazione anteriore non ti aspetti. Ed è stata sicuramente voluta per evitare il sottosterzo tipico delle trazioni anteriori. E' arcinoto che ""aprendo"" il sedere la curva la chiudi prima....... daltronde le vetture uno se le può anche ""palleggiare""...... Quello che io dicevo era che mentre su una 75 io posso guidarla ""tutta"" ( col gas il retrotreno con lo sterzo l'avantreno ) sulla 156 io del retrotreno governo un accidenti di niente. Perchè se sono in tiro o in rilascio in ogni caso la reazione del retrotreno è indiretta laddove su una trazione posteriore è diretta. Hai capito o no la differenza ? Inoltre è sbagliato dire che il sovrasterzo di una TA o di una TP lo si governa allo stesso modo. Credo che forse tu abbia bisogno di farti un giro con varie vetture al Balocco. Poi sul bagnato ti faccio vedere come ci si intraversa in rilascio anche con una TP...... e soprattutto quali TP. Non prendiamo solo come termine di paragone un'Alfetta...... prendiamo una TP tradizionale e magari vecchiotta leggerina sul retrotreno........ poi vediamo se anche in rilascio non sbandiera. E riprendere il sedere non è solo questione di controsterzo. E' questione anche di acceleratore. E ribadisco: tu il sedere di una TA non lo governi in maniera diretta ma solamente indiretta con tutte le differenze del caso. Perchè se mi dici che un sovrasterzo da potenza su TP da rilascio su TA che dietro non ha NIENTE e da TP che dietro ha comunque qualcosa sono uguali allora mi sa che non si tratta di preconcetti ma di esperienza di guida. ";Alfa Romeo;75;neutro;;;;positivo;;;;;;;;
Truffato da concessionaria BMW;https://www.bmwpassion.com/forum/threads/truffato-da-concessionaria-bmw.157479/page-7;06/11/2007 00:00;labrie_it;"'AGGIORNAMENTO:Sono appena stato contattato dalla BMW Italia che nega qualsiasi suo intervento:""Le risposte lei le deve avere dal CONCESSIONARIO che le ha venduto l'auto"". Il concessionario se ne sta uscendo che la macchina è acquistata vista e piaciuta!!!! Avvocati ? Dove siete?'";Ciao anche io ho aperto un'azione legale contro un concessionario in più di te c'è anche la rottura del motore e per non portartela lunga nonostante io abbia il contratto con in km e dichiarazione di bmw che prima dell'acquisto l'auto aveva più dei km a cui mi è stata venduta per cui praticamente io ho qualsia prova schiacciante ( prove video dichiarazioni bmw prove contrattuali ) è due anni che vado avanti siamo in Italia purtroppo ! diciamo che dopo che avrò sborsato un bel pò di soldi ( e già ne ho sborsati abbastanza ) molto probabilmente vincerò la causa dato che la situazione è chiara a chiunque però non oso pensare chi provi a far causa senza prove schiaccianti .... scusa se ti ho scoraggiato ma è solo per farvi capire che in Italia quando hai ragione hai tutto da perdere non è scontato che te la diano e invece quando hai torto di sicuro avrai sempre da guardagnare perchè sei già sicuro che non ti daranno mai il 100% del torto.Ciao e in bocca al lupo spero che tu vinca ;BMW;;negativo;;;;;;;;;;;;molto negativo
le foto delle nostre Alfa;https://forum.quattroruote.it/threads/le-foto-delle-nostre-alfa.11173/page-16;02/03/2012 00:00;Ian Gillan72;;Ecco un'altra foto della mia Rossa... Attached files /attachments/1257530=10795-MC2B0018.JPG ;Alfa Romeo;;neutro;;;;;;;;;;;;
audi A6 all-road;https://www.bmwpassion.com/forum/threads/audi-a6-all-road.53507/page-2;01/07/2006 00:00;Andr3A;'Non è un restyling....è una macchina completamente nuova :wink:';si effettivamente dentro mi è parsa non enorme specie tra le due file di sedili.però non riesco a paragonare le due auto la volvo sembra un ibrido mal riuscito. come invece mi piace molto la v70 ;Audi;A6;neutro;;;;;;;;;;;;
Alfa Romeo Giulia Veloce 2017;https://www.autopareri.com/forums/topic/61947-alfa-romeo-giulia-veloce-2017?&page=37#comments;04/11/2016 23:53;lukka1982;;M-sport é un allestimento completo al contrario dell'S-line exterior che é solo estetico... ;BMW;;positivo;;;;;;;;;;;;
Tappo serbatoio a chiave;http://www.porschemania.it/discus/messages/502415/529397.html?1289169515;30/10/2010 16:43;eckem_1630;;ho una boxster 986 2001. Per cautela vorrei sostituire il tappo del serbatoio originale privo di chiusura con uno a chiusura con chiave. Non si sa mai fosse per dispetto o per divertimento qualcuno potrebbe sempre introdurre acqua od altro a mia insaputa. Vado dal concessionario a chiedere oppure avete un consiglio dove trovarlo magari ALU di cui valuter\xf2 il prezzo e se ne vale la pena. GRAZIE a tutti gli argonuati porschisti per iun suggerimento.;Porsche;Boxster;neutro;;;;;;;;;;;;
BMW Serie 3:  Coupé Vs. Cabrio;https://www.autopareri.com/forums/topic/21843-bmw-serie-3-coup%C3%A9-vs-cabrio;30/01/2007 00:58;Roger84;;...o in tela ! ! ! Cmq io preferisco la coupè....più pratica più veloce più leggera meno costosa e anche più bella almeno per me ! ! ! ;BMW;Serie 3;positivo;;;positivo;;positivo;;;;;;;
Fiat Tipo S-Design 2017;https://www.autopareri.com/forums/topic/62778-fiat-tipo-s-design-2017?&page=18#comments;25/08/2017 17:45;Pandino;;Sicuro ? ;FIAT;Tipo;neutro;;;;;;;;;;;;
scricchiolio cruscotto kia venga???? (1.4 CRD);https://forum.quattroruote.it/threads/scricchiolio-cruscotto-kia-venga-1-4-crd.57930/page-2;09/11/2011 00:00;freddie1960;;E' un pò assurdo. Ma hai pensato di rivolgerti ad un legale ? ;Kia;Venga;neutro;;;;;;;;;;;;
La riserva;https://forum.quattroruote.it/threads/la-riserva.38294/;04/10/2010 00:00;facip;;"Per sapere esattamente quanta riserva c'è bisognerebbe provare a rimanere a secco dopo che l'indicazione dei km residui si è azzerata. Il comportamento è normale e comune a molte autovetture. Sulla mia FX37S l'indicatore di km residui arriva fino a 50-60 poi si azzera. Non so perchè a volte arriva a 60 altre volte a 50 credo che sia in base al consumo del momento e dell'ultimo periodo. Di fatto sotto una certa soglia il sistema sarebbe impreciso. Credo che in suo ""normale"" senza tirarci troppo quando si azzerano i km residui l'autonomia è di circa 50 km. ";Infiniti;FX37S;neutro;;;;;;;;;;;;
Mi presento...ma senza BMW;https://www.bmwpassion.com/forum/threads/mi-presento-ma-senza-bmw.337068/;02/11/2018 00:00;Texdiablo 82;;Buongiorno a tutti.Sono marco ho 36 anni e abito nelle marche-Sono venuto a conoscenza de forum facendo una ricerca su google delle problematiche dei vari modelli di bmwMi sono iscritto perchè vorrei acquistare una bmw usata e credo che non ci sia posto migliore di questo per essere aiutato a scegliere bene ;BMW;;neutro;;;;;;;;;;;;
Il futuro Suv Alfa C-UV sarà ibrido ed autonomo;https://forum.quattroruote.it/threads/il-futuro-suv-alfa-c-uv-sar%C3%A0-ibrido-ed-autonomo.117132/;25/06/2018 00:00;giuliogiulio;;il domani sarà ancora diesel. L'ho già scritto in altri post. Il diesel è l'unica strada per stare sotto i limiti delle emissioni di Co2 garantisce consumi inferiori di un quarto rispetto ai benzina e resta l'alimentazione più affidabile. Bene elettrificare ibridare...ma gli slogan restano tali. ;Alfa Romeo;Tonale;neutro;;;;;;;;;;;;
Scénic XMod - Topic Ufficiale;https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-256;04/01/2011 00:00;TEXI;"""Ciao a tutt oggi 4/01/2011 ho provato a contattare il servizio clienti Ranault per sapere se l'arrivo previsto dell'auto venisse rispettato o men e a gran sorpresa il risponditore automatico mi ha informato che il SERVIZIO E' TEMPORANEAMENTE SOSPESO!!!!!!!! INCREDIBILE!!!!""";che numero ai fatto e con che modo riesci a farti dare informazioni in merito ? ;Renault;Scénic;neutro;;;;;;;;;;;;
Rapito da un sogno;http://www.porschemania.it/discus/messages/502415/811183.html?1497374123;09/06/2017 22:16;supermario;;Decisamente meglio hai notato differenze nella guida ? ;;;positivo;;;;;;;;;;;;
il tonfo di novembre;https://forum.quattroruote.it/threads/il-tonfo-di-novembre.119807/page-3;12/12/2018 00:00;air.angelo;;"Faccio una considerazione che sarà comune a molti: parlando di auto con un collega commentavo la Giulia ( come scritto altrove mio oggetto del desiderio ) e lui esce con ""io ho avuto una punto ( la seconda serie ) fatta male un sacco di problemi le Fiat hanno problemi e cose che non vanno non comprerei mai più un'auto Fiat"". In due secondi gli ho smontato la cosa ma se in anni di produzione fiat scadente o comunque ""tirata via"" ti sei costruito una fama/reputazione del genere è difficile scalzarla via nei confronti di chi non è un appassionato/informato sull'auto. Parlo da possessore di Bravo ed ex possessore/guidatore di Uno 145 600 Musa perché in casa abbiamo SEMPRE avuto fiat ( mio padre lavorava a Mirafiori ) . Ciao ";FIAT;;neutro;negativo;;;;;;;;;;;
Osservazioni sul Power Cruise Control per allargarne il bacino di utenza;https://www.forumelettrico.it/forum/osservazioni-sul-power-cruise-control-per-allargarne-il-bacino-di-utenza-t5095-10.html?sid=d0ecedc0b92cbd06a1d0bccba03c4c03&sid=d0ecedc0b92cbd06a1d0bccba03c4c03;20/03/2019 15:06;artattack;'Hai ragione. Ma tra sbattersi 10 minuti seguendo una guida e pagare (che ne so) 1€ al mese (di cui 1/ fors vanno allo sviluppatore) io preferisco la prima.';Anche io sono nella tua idea sulla situazione attuale ma penso perché abbiamo una certa attitudine..Rivalersi sull'utente non vuol dire per forza far pagare un abbonamento.. qua dipende dal business plan ( che sicuramente non ci vorranno far sapere... ) Famoso è l'esempio di whatsapp per cui volevano far pagare un canone annuale di 1 euro quando avevano già decine di milioni di utenti.. ma poi decisero di non farlo perché capirono che avrebbero fatto più soldi tenendo gratuito e allargando il bacino di utenza.. ( poi magari metteranno l'abbonamento piu avanti ) ;;;neutro;;;;;;;;;;;;
durata multijet 1.3;https://forum.quattroruote.it/threads/durata-multijet-1-3.11027/page-6;21/01/2014 00:00;ucre;;io sono a 230.000 km sul mio 1.3 multijet. la catena di distribuzione fatta a 225.000 km perchè il tendicatena era rimasto bloccato. vedendo gli ingranaggi e la catena avevano ancora molto da dare se non si fosse bloccato il tendicatena. a 225.000 è stata la prima volta che ho fatto la distribuzione. ho speso 340 euro compresa la sostituzione della valvola termostatica ;FIAT;;neutro;;;;positivo;;;positivo;;;;neutro;
Verifica carica della batteria in remoto con app EVNotify;https://www.forumelettrico.it/forum/topic5586.html?sid=9b3d6660a00250109c0902db2fb0b90b;10/05/2019 11:43;CBR600F2013;;Salve potreste verificare come funziona questa app ? https://play.google.com/store/apps/deta ... .app&hl=itpotrebbe essere utile per monitorare qualche info in remoto per auto che non le dispongono ( tipo hyundai al momento ) potete darmi qualche parere e/o consigliarmi un'altra app per la gestione in remoto ? ;;;neutro;;;;;;;;;;;;
Perchè non acquisterò più NIssan;https://forum.quattroruote.it/threads/perch%C3%A8-non-acquister%C3%B2-pi%C3%B9-nissan.76857/page-2;22/04/2013 00:00;reFORESTERation;"zero c. ha scritto: mommotti ha scritto: No non una sola parola...sono tante le parole che danno questo problema!!! La cosa bell si fa per dir è che sono gli stessi automobilisti fanatici che si danno spesso la zappa sui piedi dando manforte per un malinteso senso di tifoseria alle schifezze delle case...come se non fossimo tutti consumatori da tutelare. L'anno scorso scrissi della medesima disavventura di un amico con fiat multipl la fiat gli fece pagare fior di quattrini a 4 mesi dall'acquisto...dicevano che l'uso dell'auto era ""improprio"". Cioè capiamoci....uno si acquista l'auto e se la usa molto in città è ""improprio"". Non è secondo loro l'auto fatta male......concepita peggio...noooooooooo noi dobbiamo girare come fessi su una quattro corsie a far spurgare quell'aggeggio inutile e costoso perchè se siamo andati troppe volte a prendere i bambini all'asilo la macchina decide che non può continuare!! :evil: E dopo questo mio post alcuni signor forse preoccupati per il buon nome dell'industria nazional scrissero che il mio amico se l'era cercat che lo sanno tutti che è cosi...che insomma per fare l'uso che faceva doveva prendersi un benzina....ma grazieeeeeeeeeeeeeee! Senza parole...solidarieta!!!... concordo. i sistemi di microficazione delle polveri sottili a prescindere dalla loro inutiltà generano problemi gravi. aggiung ad onore del ver che anche costruttori più orientati alla tecnologia e alla affidabilità dei succitati come ad es. mazda hanno avuto gravi o gravissimi problemi in materia ... Ver ma ci sono anche coloro che in 60.000 km non danno manco cosa é il dpf... Dipende molto dal tipo di strada che si fa. Io quando ho preso l'auris ho optato per il 1.4 d4d senza filtr e vedendo le tantissime lamentele sul 2.0 d-ca nel famoso forum della casa jappones dove tantissimi utenti consumano più olio che diesel posso ritenere quantomeno di non aver fatto una scelta campata per aria. Sarei però curioso che tu ci dicessi quale marca non abbia problemi con il dp in tal modo un utente medio come me possa rivolgersi. ' zero c. ha scritto: mommotti ha scritto: No non una sola parola...sono tante le parole che danno questo problema!!! La cosa bell si fa per dir è che sono gli stessi automobilisti fanatici che si danno spesso la zappa sui piedi dando manforte per un malinteso senso di tifoseria alle schifezze delle case...come se non fossimo tutti consumatori da tutelare. L'anno scorso scrissi della medesima disavventura di un amico con fiat multipl la fiat gli fece pagare fior di quattrini a 4 mesi dall'acquisto...dicevano che l'uso dell'auto era ""improprio"". Cioè capiamoci....uno si acquista l'auto e se la usa molto in città è ""improprio"". Non è secondo loro l'auto fatta male......concepita peggio...noooooooooo noi dobbiamo girare come fessi su una quattro corsie a far spurgare quell'aggeggio inutile e costoso perchè se siamo andati troppe volte a prendere i bambini all'asilo la macchina decide che non può continuare!! :evil: E dopo questo mio post alcuni signor forse preoccupati per il buon nome dell'industria nazional scrissero che il mio amico se l'era cercat che lo sanno tutti che è cosi...che insomma per fare l'uso che faceva doveva prendersi un benzina....ma grazieeeeeeeeeeeeeee! Senza parole...solidarieta!!!... concordo. i sistemi di microficazione delle polveri sottili a prescindere dalla loro inutiltà generano problemi gravi. aggiung ad onore del ver che anche costruttori più orientati alla tecnologia e alla affidabilità dei succitati come ad es. mazda hanno avuto gravi o gravissimi problemi in materia ... Ver ma ci sono anche coloro che in 60.000 km non danno manco cosa é il dpf ' mommotti ha scritto: No non una sola parola...sono tante le parole che danno questo problema!!! La cosa bell si fa per dir è che sono gli stessi automobilisti fanatici che si danno spesso la zappa sui piedi dando manforte per un malinteso senso di tifoseria alle schifezze delle case...come se non fossimo tutti consumatori da tutelare. L'anno scorso scrissi della medesima disavventura di un amico con fiat multipl la fiat gli fece pagare fior di quattrini a 4 mesi dall'acquisto...dicevano che l'uso dell'auto era ""improprio"". Cioè capiamoci....uno si acquista l'auto e se la usa molto in città è ""improprio"". Non è secondo loro l'auto fatta male......concepita peggio...noooooooooo noi dobbiamo girare come fessi su una quattro corsie a far spurgare quell'aggeggio inutile e costoso perchè se siamo andati troppe volte a prendere i bambini all'asilo la macchina decide che non può continuare!! :evil: E dopo questo mio post alcuni signor forse preoccupati per il buon nome dell'industria nazional scrissero che il mio amico se l'era cercat che lo sanno tutti che è cosi...che insomma per fare l'uso che faceva doveva prendersi un benzina....ma grazieeeeeeeeeeeeeee! Senza parole...solidarieta!!!... concordo. i sistemi di microficazione delle polveri sottili a prescindere dalla loro inutiltà generano problemi gravi. aggiung ad onore del ver che anche costruttori più orientati alla tecnologia e alla affidabilità dei succitati come ad es. mazda hanno avuto gravi o gravissimi problemi in materia 'No non una sola parola...sono tante le parole che danno questo problema!!! La cosa bell si fa per dir è che sono gli stessi automobilisti fanatici che si danno spesso la zappa sui piedi dando manforte per un malinteso senso di tifoseria alle schifezze delle case...come se non fossimo tutti consumatori da tutelare. L'anno scorso scrissi della medesima disavventura di un amico con fiat multipl la fiat gli fece pagare fior di quattrini a 4 mesi dall'acquisto...dicevano che l'uso dell'auto era ""improprio"". Cioè capiamoci....uno si acquista l'auto e se la usa molto in città è ""improprio"". Non è secondo loro l'auto fatta male......concepita peggio...noooooooooo noi dobbiamo girare come fessi su una quattro corsie a far spurgare quell'aggeggio inutile e costoso perchè se siamo andati troppe volte a prendere i bambini all'asilo la macchina decide che non può continuare!! :evil: E dopo questo mio post alcuni signor forse preoccupati per il buon nome dell'industria nazional scrissero che il mio amico se l'era cercat che lo sanno tutti che è cosi...che insomma per fare l'uso che faceva doveva prendersi un benzina....ma grazieeeeeeeeeeeeeee! Senza parole...solidarieta!!!'";Generalizzare su una marca non ha senso tutti più o meno hanno avuto magagne con i dpf. Io posso solo dire che la mia Foster boxer diesel con dpf chiuso in 60.000 km non ho mai neanche sentito il dpf ;Subaru;Forester;positivo;;;;;;;positivo;;;;positivo;
Hyundai i10 2014;https://www.autopareri.com/forums/topic/52478-hyundai-i10-2014?&page=4#comments;09/09/2013 19:03;luca90;;Veramente carina ! ;Hyundai;i10;positivo;;;molto positivo;;;;;;;;;
Fiat Stilo - Design Story;https://www.autopareri.com/forums/topic/2689-fiat-stilo-design-story?&page=17#comments;21/08/2015 18:18;NikoBellic;;Sarà perché ce la ho in casa ma a me la 307 pare quella meno invecchiata.. E per il resto concordo parola per parola con Sandro.. ;Peugeot;307;positivo;;;;;;;;;;;;
Grande strada!!;http://www.porschemania.it/discus/messages/502415/399471.html?1221153538;21/08/2008 01:21;nottola;poi passo fedaia e arriva a canazei.. ;Una volta ho fatto Malga Ciapela con Opel Kadett 1300 SW a GPL con 5 persone a bordo ( naturalmente in salita ) . A met\xe0 strada mi sono fermato per capire se avevo rotto ! ;Opel;Cadet;neutro;;;;;;;;;;;;
Hyundai i30 N - i30 N Fastback;https://forum.quattroruote.it/threads/hyundai-i30-n-i30-n-fastback.111294/page-6;28/02/2018 00:00;albelilly;"'Tradotto con Google: ""... Per lanciare la sua prima auto sportiv Hyundai Belgium presenta la Thierry Neuville i30 N Limited Edition. Questo modello non è destinato al mercato europeo in quanto è riservato all'unico mercato belga. Questa versione i30 N"" speciale viene prodotta solo in 35 esemplari ....."" Ecco perchè non la trovavo su siti italiani (mi era stata segnalata da amici rallisti che probabilmente non sapevano dell'esclusiva belga...)! Grazie per la precisazione.'";figurati ! Neuville è belga ( Vallone di lingua francese ) per questo hanno pensato a questa ( piccolissima ) serie speciale dedicata solo ai suoi connazionali. ;Hyundai;i30 N;positivo;;;;;;;;;;;;
Giulia vs Octavia?;https://forum.quattroruote.it/threads/giulia-vs-octavia.113561/page-2;30/11/2017 00:00;A-80;"'Se è per quell tanti ""esterofili"" sono i primi ad essere convinti che teutonica=supercar tout cour anche se con 100 CV in versione base. Non è il primo che con versioni base delle solite ha provato a castigarm ma gli ho insegnato a stare al mond e con soli 150 cavalli.'";Beh però non sono certo io quel tipo di automobilista li. Hai una grande auto non la prendo in considerazione solo perché non c’e’ station . Non nego le qualità ecc ecc ma contesto l’eccesso . Tutto qui come mi fan ridere gli automobilisti che con i full led davanti si credono Dio in terra . Poi magari hanno la A1 1.0 e fai bene a mangiarteli ;;;neutro;;;;;;;;;;;;
