Titolo,URL,Timestamp,User,(Testo Citato),TESTO,Costruttore,Modello,Brand,Interni,Esterni,Meccanica,Prestazioni,Consumi/Autonomia,Motore,Elettrico,Fuoristrada,Elettronica di Bordo,Manutenzione,Assistenza/Concessionari
Targa tedesca,http://www.porschemania.it/discus/messages/22971/756330.html?1446576370,2015-11-01 07:25:00,blacktornado,,Giorgio se il problema \xe8' il cibo basta organizzarsi . Qui in Inghilterra prima di tutto mando dei furgoni pieni di cibo dall'Italia a casa mia in Inghilterra per cui la stragrande parte del tempo mangio italiano . Inoltre vi sono alcuni seppur pochi ristoranti dove si mangia veramente bene . Il cibo organizzandosi non costituisce un problema,,,,,,,,,,,,,,
Mazda 6 2.2 175 cv Skyactive D,https://forum.quattroruote.it/threads/mazda-6-2-2-175-cv-skyactive-d.103182/page-2,2016-03-24 00:00:00,Babilrob,,Dimenticavo... ma nessuno di voi ha portato l'auto a suo tempo da officine private per far individuare la causa dei problemi irrisolti e di conseguenza poter presentare un preventivo in concessionaria ufficiale ? ,,,,,,,,,,,,,,
CHEVROLET CRUZE che ne dite?,https://forum.quattroruote.it/threads/chevrolet-cruze-che-ne-dite.2101/page-5,2009-07-22 00:00:00,GIOGOTTI1967,,ciao amici....sono uno Skodista convinto e possiedo una Octavia con il 1.9 TDI .......da intenditore di auto la CRUZE e' veramente bella ma ditemi secondo Voi come fanno a proporre la Turbodiesel a 18.300 euro con tutto di serie ? Chi di voi la possiede mi potrebbe sintetizzare i difettucci................vorrei provare il Diesel 2.0 ! ! Ciao e grazie per le risposte ,,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-270.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-04-18 12:19:00,marcober,,no no.. ,,,,,,,,,,,,,,
FPT - 1.6 MultiJet (Riassunto a Pag.1),https://www.autopareri.com/forums/topic/22394-fpt-16-multijet-riassunto-a-pag1?&page=38#comments,2008-01-22 21:10:49,Betha23,,Sono stati velocissimi cazzoooo ! ! ! ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=1149#comments,2017-04-20 17:01:32,MikeMito,,Tra tutte queste supercar la Giulia non sfigura affatto anzi. Che meraviglia. ,,,,,,,,,,,,,,
Supra...,https://www.bmwpassion.com/forum/threads/supra.12953/,2004-02-03 00:00:00,Granz,'Ma sei dei dintorni di pordenone? Se s allora fai un salto in quel di aviano che trovi delle vere chicche! ',Oggi ero a Barcis ( PN ) e guardate un po' cos'ho trovato ( targata AFI ) ... Stupenda secondo me. Cià ! ,,,,,,,,,,,,,,
Futuro BMW: anche per lei la trazione anteriore,https://www.autopareri.com/forums/topic/37449-futuro-bmw-anche-per-lei-la-trazione-anteriore?&page=7#comments,2010-03-23 10:21:29,nucarote,,Evvai col 128 con il doppio rene e l'elica sulla calandra. :lol: ,,,,,,,,,,,,,,
Lexus la più affidabile,https://www.bmwpassion.com/forum/threads/lexus-la-pi%C3%B9-affidabile.25780/,2003-05-23 00:00:00,El Nino,,in Uk citroen la peggiore.http://www.autoblog.it/post/4072/ancora-lexus-il-marchio-piu-affidabile-per-jd-power ,,,,,,,,,,,,,,
Supporto casse pannelli portiere,http://www.porschemania.it/discus/messages/502415/564172.html?1306742333,2011-05-27 20:37:00,master60,,Ciao Daniele Vorrei essere daccordo con te ma guardando il manuale ricambi che riporta da una serie infinita di tipi di pannelli avrei qualche dubbio sulla tua speranza. Ti auguro che sia come dici tu ma........non so proprio. cioaoooo ( Messaggio modificato da master60 il 27 maggio 2011 ) ,,,,,,,,,,,,,,
Alfa Romeo Giulia 2016,https://www.autopareri.com/forums/topic/60616-alfa-romeo-giulia-2016?&page=225#comments,2016-03-31 07:44:08,Cosimo,,forse è perfin peggio: per fare in fretta spaccano tutto. ,,,,,,,,,,,,,,
Pneumatici invernali,https://forum.quattroruote.it/threads/pneumatici-invernali.112858/page-6,2018-06-29 00:00:00,Robyauto92,,"Parlando di gomme invernali da scegliere sulla propria Subaru io con un'auto del genere di fisso terrei due treni di gomme uno estivo e uno invernale. Poi dipende a prescindere dal modello e dalle dimensioni delle gomme che sono 17 e 18 pollici. Superati questi primi scogli allora mi preoccupo di trovare una valida marca di gomme ad un prezzo ""umano"". Le Kleber le sconsiglierei meglio provare a puntare per quelle estive le Michelin oppure le Yokohama e le Toyo invece per quelle invernali non mi dispiacerebbero le Goodyear. Pirelli e Bridgestone costano un salasso nonostante siano buone gomme. ",,,,,,,,,,,,,,
Lancia Delta Facelift (Topic Ufficiale - 2011),https://www.autopareri.com/forums/topic/27109-lancia-delta-facelift-topic-ufficiale-2011?&page=164#comments,2008-03-10 07:16:46,Regazzoni,,"Così come se uno legge Quattroruote di Gennaio e si trova una prova della 9-3 TTid: legge perlomeno scritto ""motore sviluppato in collaborazione con Fiat"" ? No legge che è stato ideato e messo a punto dai tecnici Saab. Vero che il cliente ha sempre ragione ma il giornaletto ha torto. E i risultati si vedono... ",,,,,,,,,,,,,,
ALFA ANCORA DI SEIE B PER GLI ITALIANI,https://www.autopareri.com/forums/topic/6305-alfa-ancora-di-seie-b-per-gli-italiani,2004-04-19 12:12:07,bialbero,,concordo parlando di finiture per esempio la 147 è a dir poco opulenta la plancia della 156 invece è fin troppo povera e scarsamente stilizzata. Sul piano puramente tecnico meccanico nulla da fare siamo lontani dalla proverbuiale raffinatezza tecnica dell'alfa e i piani che si leggono ogni tanto non è che siano molto incoraggianti in definitiva si tratterebbe di clonare pianali e motori gm ! ,,,,,,,,,,,,,,
Nuova Lancia Aurelia,https://www.autopareri.com/forums/topic/23862-nuova-lancia-aurelia?&page=14#comments,2008-07-04 19:38:25,jeby,,Lol veniva più bella se tagliavano semplicemente il tetto alla Delta ! ,,,,,,,,,,,,,,
Alfa Romeo MiTo - Prove varie motorizzazioni,https://www.autopareri.com/forums/topic/29131-alfa-romeo-mito-prove-varie-motorizzazioni?&page=147#comments,2009-04-24 08:18:28,luxan,,in effetti non voleva essere nè un complimento nè una critica... ma la constatazione della coerenza dei tuoi commenti da qualche anno a questa parte. Di annali dell'automobilismo non capisco molto ma certo una 147 che tanto piaceva alle donne non era in rispetto alla concorrenza una vettura glamour e poco sportiva. Nè una vettura che verrà dimenticata in fretta... Mito non mi pare abbia avuto lo stesso impatto al lancio e si rivolge anche ad una clientela più ristretta ( non sarà mai l'auto del pensionato per esempio ) . Ma nonostante la mia ritrosìa dovrò andare a provarla... tutti sti commenti mi incuriosiscono. ,,,,,,,,,,,,,,
Fiat 500X 1.6 e-torq 100 cv o 1.3 95 cv,https://forum.quattroruote.it/threads/fiat-500x-1-6-e-torq-100-cv-o-1-3-95-cv.122161/,2019-04-13 00:00:00,SUBmARine U-14,"""Salve a tutti! Sto per acquistare una 500X ma sono assalito dal dubbio se ho fatto la scelta giust nel mio caso ho scelto la 1.6 e-torq e faccio 2 o 3 km al giorno...ogni tanto nel weekend qualcosina in più...io vengo da un 1.3 85 cv ed ho paura di aver fatto una cavolata per la troppa fretta di possedere l'auto dei miei sogni!voi cosa ne pensate?""","Benvenuto sul Forum Sarebbe opportuno cambiare il ""numero"" con un nick-name Qui ecco come fare: https://forum.quattroruote.it/threa...k-name-o-dati-personali-di-iscrizione.109355/ ",,,,,,,,,,,,,,
Jeep Renegade 2014,https://www.autopareri.com/forums/topic/56342-jeep-renegade-2014?&page=329#comments,2015-01-12 17:25:06,berty83,,"Ma come fai a fare i 16 7 km/l in ciclo misto... ? ? ? Sei sicuro Io ho la 1.6 con termiche da 18"" e quadi quasi 3000 km e in media faccio fatica a stare sui 14 km/l. Voi ragazzi come siete messi a consumi. . ? ? ",,,,,,,,,,,,,,
Accord news... Type S i-Dtec 180cv,https://forum.quattroruote.it/threads/accord-news-type-s-i-dtec-180cv.62575/,2012-03-01 00:00:00,rosmarc,,appena ricevuto newsletter honda... Honda Happening sabato 3 e domenica 4. Tra le varie proposte CR-V con nuovo allestimento CR-Z in promo a partire da 16.900 euro e altre quisquilie c'è pure... udite udite ! ! ! Accord Type S i-Dtec 180cv. Magari lo sapete già comunque è imho una novità non trascurabile... ,,,,,,,,,,,,,,
levabolli in Milano,https://www.bmwpassion.com/forum/threads/levabolli-in-milano.80104/,2008-06-10 00:00:00,danizzz,,"Ciao ragazzi sto cercando un buon carrozziere possibilmente un ""levabolli"" in zona Milano per riparare la mia 118d vittima di grandine.Me ne potete consigliare qualcuno ? ",,,,,,,,,,,,,,
Scénic XMod - Topic Ufficiale,https://forum.quattroruote.it/threads/sc%C3%A9nic-xmod-topic-ufficiale.14456/page-147,2010-08-25 00:00:00,claus1955,'Sulla questione dei vetri elettrici (come azionarli senza per forza accendere il motore) avete qualche suggerimento???',inserendo la key nell'apposita fessura dovrebbero funzionare[/quote] Si infili la card nella fessura e si accende il quadro e funzionano anche gli alzcristalli poi si toglie la card. ,,,,,,,,,,,,,,
Trazione posteriore per la 159 WTCC (Autosprint),https://www.bmwpassion.com/forum/threads/trazione-posteriore-per-la-159-wtcc-autosprint.23135/,2004-12-12 00:00:00,Twin Spark,,"Trazione posteriore per la 159 WTCC ""serie speciale alfa con l'appoggio di maserati per le corse del 2007"" Sembra proprio che l'Alfa Romeo voglia tornare a puntare su vetture a trazione posteriore nelle competizioni e anche ( in futuro ) per i suoi prodotti stradali così da misurarsi meglio con la concorrenza delle case tedesche. questa soluzione che manca in Alfa dal tempo della ""75"" ) potrebbe essere reintrodotta con la nuova 159 che il prossimo anno dovrebbe segnare il ritorno della casa milanese alle corse in veste ufficiale nel Mondiale Turismo Fia dove quest'anno corre da ""privata"" la N.Tecnology con le datate 156. A tal proposito il punto di partenza potrebbe essere la 159 a trazione integrale sulla quale verrebbero eliminati il differenziale centrale e quello anteriore con i relativi semiassi. Per essere omologata la nuova versione dovrebbe però essere costruita in almeno 2500 esemplari. Dunque sarebbe necessario realizzare un modello ""stradale"" da impiegare poi in corsa. Un investimento non da poco ma contando sulla generale nostalgia degli appassionati un'Alfa sportiva a trazione posteriore sarebbe di sicuro ben accolta. Il progetto è probabile che sia commissionato alla Maserati Corse che ha una profonda esperienza nel campo della trazione posteriore e con la quale si realizzarebbe la sinergia auspicata. ",,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-10.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,2019-03-26 18:07:00,damiano.foschi,,Salvini sta facendo la voce grossa per la pubblicazione dei decreti attuativi riguardanti i truffati dalle banche. Non c'è nessuno in qualche ministero che faccia sentire la sua voce per quelli dell'ecobonus ? ,,,,,,,,,,,,,,
Maserati Quattroporte Facelift 2016,https://www.autopareri.com/forums/topic/61434-maserati-quattroporte-facelift-2016?&page=4#comments,2016-06-13 11:10:06,francomilano,,"li han tenuti arancioni per fare un dispetto a quelli di Autopareri.com . Già me livedo in Maserati a leggere il forum e i commenti e fare un bel gesto dell'ombrello a mo di ""teneteveli arancioni rompiballe"" ",,,,,,,,,,,,,,
Ypsilon PUO' salvare il marchio.,https://forum.quattroruote.it/threads/ypsilon-puo-salvare-il-marchio.96168/,2015-05-17 00:00:00,Maxetto883,"""Personalmente mi piacerebbe una Ypsilon su pianale B-wid e darei continuita' alla Delta con una nuova versione su C-evo. .... ma le scelte di FCA vanno in direzione opposta ahime !!!""",Quoto. Senza troppi sforzi potrebbero fare oltre alla Ypsilon: 1. Una berlina su base 500 5p. ovviamente con uno stile completamente diverso. 2. Una monovolume compatta su base 500L potrebbe essere anche la nuoba Chrysler PT Cruiser 3. Una berlina seg. C due volumi la nuova Chrysler 100. 4. Una monovolume più grande su base D-evo 5. Una berlina derivata dalla 200. Già fermandoci qui avremmo una gamma più che valida rispetto al mono-modello attuale. ,,,,,,,,,,,,,,
Conc. ...VERGOGNOSI e' dir poco,https://www.bmwpassion.com/forum/threads/conc-vergognosi-e-dir-poco.164069/page-2,2009-03-27 00:00:00,Ivano65,"'Ciao Ivan s è verissim il ""concetto"" è sempre quello........'",Si certo in una vendita on-line perchè è di questo che si tratta è un pò difficile che ci sia il nero su bianco se non quello del malcapitato che fa il bonifico come da richiesta di ***edit. Se si legge bene il post si fa davvero fatica a dargli torto..... ,,,,,,,,,,,,,,
Alfa Romeo Giulia Quadrifoglio 2016,https://www.autopareri.com/forums/topic/58587-alfa-romeo-giulia-quadrifoglio-2016?&page=723#comments,2016-01-25 17:19:41,jacksparrow.82,,Quindi la Giulia esiste ed i primi esemplari nella seconda decade di Gennaio iniziano ad essere consegnati alle concessionarie ? ,,,,,,,,,,,,,,
500L diesel o gpl?,https://forum.quattroruote.it/threads/500l-diesel-o-gpl.113547/,2017-11-29 00:00:00,andreaci75,'Dell’esenzione bollo per il gpl non sapevo null ma stavo leggendo sul sito dell’aci per la regione Emila Romagna parla solobdi auto alimentate escusivamente a gpl (invece la 500L credo sia mista benzina-gpl). Ma secondo voi il motore di una macchina gpl si usura prima?',Nemmeno secondo me ma vale quello che ho scritto prima: deve uscire dalla fabbrica con il gpl. Se lo fai mettere su un'auto a caso potrebbe causare guai seri al motore. ,,,,,,,,,,,,,,
FPT - 0.9 SGE Bicilindrico Twinair,https://www.autopareri.com/forums/topic/23159-fpt-09-sge-bicilindrico-twinair?&page=44#comments,2011-08-27 07:35:32,Ario_,,Ci pensavo ultimamente a proposito della Ypsilon. Vista la cubatura del motore e l'utilizzo principale di questo motore non sarebbe stato preferibile un volumetrico piuttosto di un turbo ? I consumi sarebbero aumentati di molto ? ,,,,,,,,,,,,,,
Svelata l'Audi R8!,https://www.bmwpassion.com/forum/threads/svelata-laudi-r8.29373/page-2,2005-11-11 00:00:00,996GT3,"""però fa ricc fa molto riccone di montecarl e questo all owner ********r basta. L'ho provata quella macchina: che cazzata""",ops....................sorry ...............a sto punto credo che in audi abbiano deciso di venderne veramente poche ! questi sono pazzi ! ,,,,,,,,,,,,,,
Maserati Ghibli 2017,https://www.autopareri.com/forums/topic/65911-maserati-ghibli-2017?&page=3#comments,2017-08-23 20:01:29,J-Gian,,Sono curioso di capire quali sistemi ADAS abbiano implementato ,,,,,,,,,,,,,,
Problema Recovery,http://www.porschemania.it/discus/messages/502415/684932.html?1395644040,2014-03-10 16:53:00,peter,,Probabilmente \xe8 il MAF o qualche bobina.,,,,,,,,,,,,,,
Ferrari LaFerrari 2013,https://www.autopareri.com/forums/topic/50881-ferrari-laferrari-2013?&page=54#comments,2013-03-16 19:07:11,crabble,,In questa infografica LaFerrari la danno addirittura 1100kg ...almeno c'è scritto APPROX. 1100kg http://www.blogcdn.com/www.autoblog.com/media/2013/03/infographicfullweb.jpg chissà perchè in ferrari non lo rivelano ,,,,,,,,,,,,,,
Spia bassa pressione olio audi Q5,https://forum.quattroruote.it/threads/spia-bassa-pressione-olio-audi-q5.116621/page-2,2018-05-21 00:00:00,ale1098,,Il mio meccanico di fiducia mi ha detto che potrebbe essere la pompa dell'olio però dato l'alto chilometraggio della macchina teme che ci siano parti del motore consumate ad esempio in particolare le bronzine. Quindi il suo consiglio è quello che oltre la sostituzione della pompa dell'olio una volta aperto il motore si da una bella ripassata a quest'ultimo cosi si evita che la spia accende nuovamente con la sola sostituzione della pompa che non è comunque un lavoro semplice da effettuare. Un altro consiglio che mi ha dato e quello che fin quanto vi è questo problema di non usare l'auto perchè riguardo la bassa pressione potrebbe risentirne la turbina in primis. Supergiù ci vorranno un 3500 euro circa per ripassare il motore. O magari la soluzione più concreta è il cambio totale del motore magari uno rigenerato si potrebbe trovare sui 5000/6000 euro più spese di mano d'opera. Il fatto è che questa macchina mi è stata venduta da un concessionario sotto garanzia solamente che la garanzia da me pagata per altro si rifiuta di sistemarmi la macchina perchè dicono che io avendo camminato con questa spia accesa potrei aver aggravato la situazione e quindi ho perso il diritto alla garanzia. Io onestamente non so se spendere tutti questi soldi per la riparazione dato che il concessionario mi aveva garantito che la macchina era in ottimo stato ma adesso che ho questo problema se ne sta lavando le mani e io mi sento truffato. Ho la macchina da 5 mesi praticamente e sarei propenso ad andare in un avvocato. Voi cosa mi consigliate di fare ? ,,,,,,,,,,,,,,
Sono sull'orlo della capitolazione: Mazda 2,https://forum.quattroruote.it/threads/sono-sullorlo-della-capitolazione-mazda-2.108615/page-5,2017-02-15 00:00:00,elancia75,"""Ma infatti scusat parliamo tanto di assistenz ma se guardo al passato ho avuto 2 Clio (rottamata una a 170.000 km 10 ann l'altra venduta a 110.000 11 anni 1 Punto (funzionava ancora benissim ma ho sfruttato i contributi rottamazione per comprare la Yaris a 113.000 km e 13 anni) e ora in casa ho una Polo (88.000 km e 13 anni) e una Yaris (148.600 km e 10 anni tutte alimentate a benzina. Onestamente devo dire che non ho mai avuto bisogno dell'assistenza di nessuna delle cas a parte 2 casi: 1 - la Punto che a 30.000 km ha iniziato a funzionare come se si fosse consumata la frizione. Non era cos semplicemente si era staccata la zigrinatura di un ingranaggio e ciò causava slittamento della trasmissione. Aveva 3 anni e l'assistenza ufficiale Fiat mi ha riconosciuto il 15% del cost ho pagato 930.000 lire per la riparazione (l'85%). 2 - La Yari essendo con il cambio robotizzato ha avuto rifatta la frizione a 89.000 k per un cost mi par intorno ai 700 euro. Per il resto Toyota ogni anno mi chiama per un richiam lo fanno e stop. L'assistenza presso la rete ufficiale l'ho sempre fatta solo per il primo tagliand l'ordinaria la faccio sempr con qualunque aut dalla mia officina di fiducia che è autorizzata Renaul ma è generica. Farei così anche con Mazd ovviament non mi sogno neppure di portarla all'assistenza ufficiale. Come vedete io sono interessato a tenerla per molto temp almeno 10 anni e quindi mi serve che sia affidabile nel tempo. Che dir certo sono in parte spaventat ma mi piace troppo. Perché voi volevate la 115? Che senso ha? Io già con gli 87 CV della Yaris mi trovo spesso in un attimo ai limiti di velocità e se avesse più potenza mi sentirei ancora più frustrato. Il fatto è che molte macchine mi piaccion ma motori buoni a benzin a 4 cilindr aspirat intorno ai 90-100 CV li fanno solo Toyota e Mazd forse i coreani. La scelta quindi è molto ristretta. Direi che maggio potrebbe essere il mese buon vedremo. Nel frattempo domani porto Yaris alla revisione e poi mi deciderò a portarla per l'ennesimo richiam stavolta agli airba perché tra emai raccomandate e telefonate mi hanno davvero rotto le storie. Grazie a tutti nel frattempo delle rispost molto interessanti.""",Mazda è ai vertici come affidabilità sugli Skyactiv... ovvero su modelli completamente diversi dai precedenti. Benzina poi non avresti neppure eventuali problematiche di diluizione olio. Se hai un'auto affidabile il resto è veramente marginale... e come sai e sanno tutti le rogne ci sono ovunque e possono essere gestite male da chiunque. Anche se per qualcuno è provocatorio ci terrei a sottolineare questi aspetti basilari per chi si orienta all'acquisto di una nuova Mazda Skyactiv e logicamente preponderanti sulla gestione di aspetti specifici da parte dell'assistenza... CHE NESSUNO NEGA siano stati ( e possono essere ancora ) problematici. Questo è il mio libero punto di vista. ,,,,,,,,,,,,,,
Kia Sportage (Topic Ufficiale - 2010),https://www.autopareri.com/forums/topic/36943-kia-sportage-topic-ufficiale-2010?&page=473#comments,2011-04-15 07:25:29,robyjolly,,"Impressioni a freddo dopo l'incontro ravvicinato con la mia futura sporty ( non ancora tatgata al momento ) : -il colore spacca elegante e con il cerchio da 18 si sposa benissimo. -solidità costruttiva generale mi sembra buona dovrò appurare meglio. Unico ""difetto"" riscontrato..sce un pezzo di gommapiuma dal piantone dello sterzo..ahah non proprio un difettone. -si accende solo a frizione premuta. Buona cosa per la sicurezza il rumore del motore mi è sembrato nella norma ( ne troppo rumoroso ne silenziosissimo ) -spazi anteriori e posteriori molto buoni in 4 ci si sta davvero comodi -manca la funzione luci auto -corsa delle marce molto ""lunga"" da provare l'effettiva comodità in marcia -volante pieno di tasti e di funzioni...mi piace -la radio di serie mi piace sia come estetica che come suono non vedo davvero l'ora di guidarla ! ! ! ! toglietemi una curiosità ma come funziona il cruise control su una macchina a cambio manuale ? Nel senso io ho sempre provato con automatici suppongo che nel manuale abbia senso solo in sesta marcia.... ",,,,,,,,,,,,,,
BMW 318d Modern Automatica F30: breve recensione,https://forum.quattroruote.it/threads/bmw-318d-modern-automatica-f30-breve-recensione.118541/page-3,2018-09-23 00:00:00,Barack,"""Non capisco come mai la tua 3er sia improvvisamente diventata invendibile. Ma di che cifra stiamo parlando ? Perché esattamente una anno fa la mia A4 2.0 TDI l'hanno valutata 8500 Eur dopo 8 anni ci può stare anche se la mia aveva solo 80K Km. La tua ha 9 ann è tenuta ben possibile che non trovi un privato che vuole fare il salto e prendersi un'auto premium ad un prezzo accessibile ? Proprio tutti vogliono il SUV ?""",Forse se non ricordo male il 318d di @U2511 è una versione un po' base senza xeno o navigatore. Magari anche questo ha un certo peso nella trattativa. ,,,,,,,,,,,,,,
Jeep Renegade 2014,https://www.autopareri.com/forums/topic/56342-jeep-renegade-2014?&page=92#comments,2014-05-04 22:09:14,Alfa_Milano,,Come capisci che e' il diesel ? ,,,,,,,,,,,,,,
Alfa Romeo MiTo (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/27704-alfa-romeo-mito-topic-ufficiale-2008?&page=305#comments,2008-04-19 17:22:41,Tommitel,,Tanto senza gli economisti che danno il loro benestare.. gli ingegneri sono costretti a costruire McP al posto di Quadrilateri..... :D:D:D:D:D:D ,,,,,,,,,,,,,,
Colonnine EVAD Fast Enel Smart Grid Lab Milano MI Via Raffaele Rubattino 84,https://www.forumelettrico.it/forum/topic4354.html?sid=9b3d6660a00250109c0902db2fb0b90b,2019-03-05 10:15:00,selidori,"""Discussione aggiornata e colonnina ricondivisa su social ed app. Nel titolo ho inserito come ubicazione l'Enel Smart Grid La che mi pare d'aver capito sia ubicato l idem per l'indirizzo che è poi lo stesso che ha messo Enel. Rimaniamo in attesa di foto aggiornate per capire se e come sono stati pitturati gli stalli.""",Comunque non c'e' niente di niente assolutamente niente nell'arco di qualche chilometro non c'e' assolutamente motivo che ci siano mai abusivi. ( questa è una delle colonnine dove seriamente enel dovrebbe cercare un accordo con un fornitore di distributori automatici per fargli mettere almeno quelli ) .,,,,,,,,,,,,,,
swift vs panda... 4 x 4,https://forum.quattroruote.it/threads/swift-vs-panda-4-x-4.81834/,2013-09-26 00:00:00,kaa81,,Ciao. Io le ho entrambi.Panda del 2008 e swift del 2008. Sulla neve meglio panda per via del diesel e altezza da terra. Come macchina 3mila volte fatta meglio la swift idem per il motore. ,,,,,,,,,,,,,,
Mercato piloti 2019,https://forum.quattroruote.it/threads/mercato-piloti-2019.117799/page-17,2018-09-07 00:00:00,pilota54,"""A me sembra che però si stia un poco esagerando con le critiche verso Vette indubbiamente ha commesso degli errori sia nella scorsa stagione che in quest ma arrivare a considerarlo non meritevole di rinnovo mi sembra non tenere in considerazione molte altre situazioni in cui invece proprio grazie a lui si sono vinte delle gare. Raikkonen è dal 2014 che è in Ferrar secondo me se allora si fosse detto che sarebbe rimasto fino al 2018 tutti sarebbero stati contentissim in primis i tifosi del cavallin il rendimento è stato sempre fatto di alti e bass le prime stagioni non furono molto positiv poi pian pianino ha migliorato il suo rendimento e sicuramente questa è la sua stagione migliore da quando è tornato in Ferrari ma credo che ormai non ha nelle sue corde le potenzialità per lottare per un mondiale come è richiesto ad esempio in questa stagione contro un avversario in forma come Hamilton. La scelta di Leclerc per me è proprio fatta per mettere un poco alle corde Vette nel senso che nel 2019 il tedesco deve dimostrare di essere prima guida ma con i fatt se questo non fosse possibile e Leclerc si dimostrasse un fuoriclaesse io credo che la Ferrari come da contratto rinunci al 2020 con il tedesco puntando su di lui affiancandogli un pilota di esperienza come ad esempio Hulkenber se la prossima stagione di Leclerc invece non dimostrasse le sue potenzialità per puntare al mondiale allora io credo che per il 2020 lo terrebbe ma prendendo Ricciardo . Io devo dire che pur non leggendo il futuro sono dell'idea che nel 2019 la Ferrari avrà una leadership nel campionato come non si è vista da ann in questo caso Vettel sappiamo che diventa un carro armato e quindi credo che per Leclerc sarà difficile insidiare il tedesc ma non vuole dire non mettersi in luc avrà comunque le occasioni per dimostrare il suo talento e dimostrare che può essere il dopo Vettel dalla stagione 2021.""",Concordo su tutto però dico una cosa: gli errori di Vettel sono stati decisamente troppi per un quadrimondiale ( ok con vettura superiore ) . Quello di Monza il più grave di tutti perchè doveva essere il momento buono per arrivare davanti a Hamilton e accorciare ancora le distanze. Io peraltro sono convinto che anche Vettel avrebbe fatto 2° con quelle gomme di m...........ma comunque non 4°. ,,,,,,,,,,,,,,
Online il sito dell'ecobonus per auto elettriche,https://www.forumelettrico.it/forum/online-il-sito-dell-ecobonus-t4943-270.html?sid=053f872f8b7b19de0856815c966834f2&sid=053f872f8b7b19de0856815c966834f2,"18/04/2019, 9:00",ErosLazzarini,'Anlagi...riesci a postare la fattura..per capire su che importo hanno calcolato IVA da versare?',"Io non ho una fattura ma un preventivo messo qua renault-zoe-tua-da-99-al-mese-t5200-30.htmlHo chiesto poi al venditore che me l'ha dato e mi dice che applicano ""secondo la legge"" il bonus cioè scontando al cliente 6.000€ rispetto a quanto avrebbe pagato senza.Mi descrive come viene fatto il calcolo ed in pratica questo per noi che paghiamo l'IVA significa togliere 6000 dal prezzo finale con IVA.Cioè lo Stato comunque riceverà dal venditore il suo ""22% sull'imponibile IVA del prezzo finale"" come sempre ( l'IVA ) ma poi da altra cassa ( risorse per l'ecobonus ) ""restituisce"" lo sconto all'importatore o costruttore di auto mediante un credito di imposta con un F24 dedicato...",,,,,,,,,,,,,,
Arrivata !!!!,http://www.porschemania.it/discus/messages/22971/515874.html?1281131213,2010-07-12 07:36:00,porkista,,wowwwwww....,,,,,,,,,,,,,,
156 Sport: che cos'è?,https://www.autopareri.com/forums/topic/11822-156-sport-che-cos%C3%A8?&page=4#comments,2005-03-09 17:19:58,daytona,,La concessionaria è a Lecce - AUTOMAR vale fino al 31.3 per le auto ( molte ) in p.c. ,,,,,,,,,,,,,,
Renault Clio III Facelift (Topic Ufficiale - 2008),https://www.autopareri.com/forums/topic/32353-renault-clio-iii-facelift-topic-ufficiale-2008?&page=14#comments,2009-06-10 11:47:59,Regazzoni,,"Non è obbligatorio l'Euro5 da settembre. Non almeno dal punto di vista dell'acquirente: si possono vendere e comprare auto nuove Euro4 fino a fine 2010. Da settembre sarà obbligatorio per le case che omologano nuovi modelli nuove versioni o nuove motorizzazioni ottemperare all'Euro5. Ma finchè sullo specifico modello non vengono introdotte modifiche ( come nel caso della Clio che è appena stata ""rifatta"" e quindi per un po' sarà lasciata tranquilla ) la casa può continuare tranquillamente a lasciarlo Euro 4. Nel tuo caso quindi ti suggerisco se non hai fretta di aspettare ancora i primi di settembre se proprio vuoi ma non oltre. Se rimandi l'acquisto fino all'uscita della versione Euro 5 potresti dover aspettare un anno e mezzo. ",,,,,,,,,,,,,,
Fiat Tipo Station Wagon 2016,https://www.autopareri.com/forums/topic/60614-fiat-tipo-station-wagon-2016?&page=5#comments,2016-03-01 09:14:16,stefano1234,,Bella. Semplice ma riconoscibile. La sto già facendo vedere a mio fratello per convincerlo a non prendere l'ennesimo suvvettino 😁 ,,,,,,,,,,,,,,
